0,1,2,3,4,5,6,7,8,9,10,11
-0.540792176,-0.0700330102,-0.838235736,-0.354623599,0.922620162,0.151704112,0.762748893,0.379298579,-0.523781122,-5.76553866e-05,0.00599175645,-0.00479518855
-0.54080528,-0.06983773,-0.83824365,-0.35444754,0.92267118,0.1518053,0.76282152,0.37921049,-0.52373926,0.00221351,0.00150734,-0.00434857
-0.5408015,-0.06951481,-0.83827269,-0.35395908,0.92285566,0.15182352,0.7630507,0.37882067,-0.52368712,-0.00239021,-0.00299209,-0.00444177
-0.540827251,-0.0692665012,-0.838276681,-0.3534772,0.923047455,0.151780279,0.763255862,0.378398647,-0.523693339,0.000510929443,0.00602406217,0.000165810503
-0.540840083,-0.0691068081,-0.838281645,-0.353268665,0.923120752,0.15182003,0.763343381,0.378249019,-0.52367397,0.000531602302,-0.00474566175,-0.0026910156
-0.54092446,-0.06890092,-0.83824421,-0.35289742,0.92325977,0.15183809,0.76345538,0.37794716,-0.52372875,,,
-0.54096643,-0.06888689,-0.83821816,-0.35263077,0.9233854,0.15169355,0.7635487,0.37764267,-0.52381213,-0.0066752,0.00272709,-0.00454361
-0.54100841,-0.06880171,-0.83819795,-0.35242877,0.92346609,0.15167174,0.7636121,0.37746083,-0.52385061,-0.0025036,0.01078039,-0.0027496
-0.54109271,-0.06866697,-0.8381548,-0.35199259,0.92364968,0.15156676,0.76375378,0.37703595,-0.52395037,,,
-0.54136602,-0.06853513,-0.83798903,-0.35164745,0.92377175,0.15162392,0.76371903,0.37676077,-0.52419884,-0.00164097,0.00285262,-0.00530656
-0.54156813,-0.06841384,-0.83786853,-0.35149747,0.92380576,0.1517645,0.76364499,0.37669945,-0.52435105,-0.00129124,-0.00452989,-0.00459553
-0.54184118,-0.06824638,-0.8377056,-0.35118454,0.92390533,0.15188275,0.76359522,0.37648557,-0.52457703,0.00114576,-0.0039106,-0.00514543
-0.542004738,-0.0680757077,-0.837613644,-0.350790248,0.924054069,0.151889043,0.763660344,0.37615127,-0.52472198,0.000724354992,-0.00468784524,-0.00723869167
-0.54204655,-0.06795492,-0.8375963,-0.35062052,0.924112,0.15192845,0.7637085,0.37603076,-0.5247381,0.00174261,-0.00306648,-0.00522017
