0,1,2,3,4,5,6,7,8,9,10,11,12
-0.0290572,0.13609399,-0.99026963,0.16877007,-0.97579683,-0.13905717,-0.98522697,-0.17116851,0.00538549,-0.00292192,-0.00282454,0.0036535,
-0.02912032,0.13610307,-0.99026654,0.168597,-0.97582409,-0.13907596,-0.98525475,-0.17100593,0.00546988,,,,
-0.02905924,0.13605158,-0.99027543,0.16860585,-0.97583131,-0.13901483,-0.98525506,-0.17100591,0.00541793,0.00220013,-0.00591147,-0.00279583,
-0.02894084,0.13607266,-0.99027594,0.1685029,-0.97584897,-0.1390148,-0.98527609,-0.17088761,0.00531347,0.0043253,0.00447381,-0.00224732,
-0.02876139,0.13604224,-0.99028533,0.16840879,-0.97587389,-0.13895367,-0.98529742,-0.17076929,0.00515704,-0.00244047,0.00395632,0.00194721,
-0.02870223,0.136105,-0.99027842,0.16840928,-0.97586643,-0.13900541,-0.98529905,-0.17076188,0.00508846,-0.00411239,0.00557923,0.00667703,
-0.02840049,0.13618053,-0.99027671,0.16854073,-0.97584034,-0.13902896,-0.9852853,-0.1708505,0.00476268,0.00172942,-0.00429583,0.00629657,
-0.028041555,0.136224082,-0.990281044,0.16845635,-0.975857774,-0.139010159,-0.985310106,-0.170717209,0.00441687967,0.00511170784,-0.000894904137,-0.00986909587,
-0.0280435588,0.136233825,-0.99027967,0.168344071,-0.97587585,-0.139019594,-0.985329262,-0.170606327,0.00443295226,0.00588830933,-8.41617584e-05,-0.0103447121,
-0.0283435,0.1360963,-0.99029003,0.168273,-0.97590015,-0.13893492,-0.98533281,-0.17057699,0.00475919,0.00220046,0.00561237,0.00139449,
-0.0283435,0.1360963,-0.99029003,0.168273,-0.97590015,-0.13893492,-0.98533281,-0.17057699,0.00475919,0.00220046,0.00561237,0.00139449,
-0.0282250814,0.136169601,-0.990283386,0.168221983,-0.975901667,-0.1389867,-0.98534497,-0.170510345,0.00463818304,-0.000919344136,-0.00555109978,-0.00218333886,
-0.02810873,0.13635704,-0.99026094,0.16816266,-0.97588851,-0.1391513,-0.98535846,-0.17043627,0.00450075,,,,
-0.02817154,0.13647047,-0.9902434,0.16809347,-0.97588275,-0.13927349,-0.98536834,-0.17037703,0.0045525,0.00108544,-0.0075292,-0.00118506,
-0.02823276,0.13652197,-0.99023462,0.16808464,-0.97587565,-0.13933462,-0.98536815,-0.17037704,0.00460449,,,,
-0.02829575,0.1366354,-0.99021715,0.16801545,-0.97587007,-0.13945682,-0.98537813,-0.17031783,0.00465622,-0.0013044,-0.00287819,0.0045504,
-0.0281772889,0.136760849,-0.990203181,0.16801646,-0.975855043,-0.139560285,-0.985381316,-0.170302889,0.00451904367,-0.00440445961,0.003895998,0.000564952497,
-0.02805714,0.13671983,-0.99021234,0.16797382,-0.97587129,-0.13949919,-0.9853921,-0.1702437,0.00441481,,,,
-0.0280552,0.13665789,-0.99022093,0.16803417,-0.9758696,-0.1394381,-0.98538185,-0.17030292,0.00441506,0.00213562,-0.0039047,0.00486663,
-0.02811435,0.13659519,-0.99022788,0.16803368,-0.97587702,-0.13938638,-0.98538022,-0.17031041,0.00448364,0.00449302,-0.00808442,0.00143583,
-0.02817544,0.13659442,-0.99022624,0.16797284,-0.97588613,-0.13939575,-0.98538884,-0.17025867,0.00455198,,,,
-0.02835495,0.13652044,-0.99023132,0.16796296,-0.97589389,-0.13935336,-0.98538538,-0.17027356,0.00474115,0.00850352,-0.00300014,0.00266847,
-0.02847911,0.13658094,-0.99021935,0.1677809,-0.97591368,-0.13943324,-0.98541275,-0.17011086,0.0048777,0.01036092,-0.00735354,-0.00680047,
-0.02872536,0.13674438,-0.99018969,0.16758109,-0.97591916,-0.13963518,-0.98543961,-0.16994817,0.00511806,0.01257856,-0.00477523,-0.00403305,
-0.0293933994,0.136925592,-0.990145096,0.167343965,-0.9759183,-0.139925971,-0.985460261,-0.169807722,0.00577198271,0.00489347428,-0.000295758247,0.00578848179,
-0.0297578,0.13706795,-0.99011453,0.16724676,-0.97590608,-0.14012757,-0.98546585,-0.16976334,0.00611671,0.00628112,0.0030973,0.00213581,
-0.03066739,0.13728835,-0.99005625,0.16692949,-0.97590728,-0.14049707,-0.98549176,-0.16957827,0.0070111,0.00758929,0.00244057,0.00326806,
-0.0316338439,0.137435954,-0.990005214,0.16672352,-0.975897844,-0.140804922,-0.985495933,-0.169511406,0.00795792071,0.0345587283,-0.00390148163,-2.79862434e-07,
-0.03223803,0.13745108,-0.98998375,0.16650255,-0.97591916,-0.14092036,-0.98551384,-0.16937782,0.00857584,0.05175589,-0.00949311,-0.01675439,
-0.03520238,0.13814943,-0.98978553,0.16546331,-0.97592485,-0.14209966,-0.98558741,-0.16877546,0.01149635,0.06770989,-0.01304227,-0.00121262,
-0.03960729,0.13945345,-0.98943617,0.16418027,-0.97584677,-0.1441103,-0.98563484,-0.16815373,0.01575521,0.09424948,-0.05505115,0.04890347,
-0.04118765,0.14078383,-0.98918323,0.16331264,-0.9757603,-0.14567346,-0.98571422,-0.16754608,0.01719753,0.10045962,-0.06864274,0.01934039,
-0.05125363,0.14988296,-0.98737431,0.15711778,-0.97515153,-0.15618339,-0.98624892,-0.16313904,0.0264309,0.1292392,-0.04854834,0.00184851,
-0.07052336,0.16798981,-0.98326284,0.14360089,-0.97373972,-0.1766624,-0.98711963,-0.15365625,0.04454798,-0.14841418,0.02712727,0.0214885,
-0.07299838,0.17245666,-0.98230855,0.13979843,-0.97344285,-0.181289,-0.98748559,-0.15055897,0.04695042,-0.12892084,0.02613294,-0.03449821,
-0.07701606,0.17443506,-0.98165215,0.13633128,-0.97348625,-0.18367996,-0.98766508,-0.1479762,0.05119311,-0.10262237,0.0284971,0.05643331,
-0.08253372,0.17528803,-0.98105157,0.13180549,-0.97384257,-0.18508849,-0.98783368,-0.14458404,0.05727104,-0.0103429,0.00217414,0.05015432,
