0,1,2,3,4,5,6,7,8,9,10,11
0.97564178,0.2088743,0.06704205,0.2161337,-0.96755895,-0.13082552,0.03754107,0.14212889,-0.98913571,0.00900984,-0.00131744,0.00346388
0.97558191,0.209008,0.06749509,0.21633389,-0.96750379,-0.130904,0.03794178,0.14230905,-0.98909471,0.00161761,0.00141168,0.01000462
0.97554497,0.2090601,0.06786656,0.21644559,-0.96745413,-0.13108508,0.03825314,0.14256881,-0.98904515,0.00249859,0.00740325,0.00115148
0.97551719,0.20912719,0.06805894,0.21654446,-0.96741516,-0.1312096,0.03840177,0.142735,-0.98901546,,,
0.97548938,0.20919145,0.06825984,0.21664491,-0.96736488,-0.13141365,0.03854157,0.14298077,-0.98897443,,,
0.975447499,0.209234403,0.068725089,0.216764032,-0.96730454,-0.131662475,0.0389297787,0.143326961,-0.988909287,0.01047308,-0.000627040863,0.00569752604
0.97544281,0.20922264,0.06882741,0.2167729,-0.96728252,-0.13181005,0.03899791,0.14349308,-0.98888258,0.00404023,-0.0027588,0.00503049
0.9754267,0.2093542,0.06865549,0.21689156,-0.96721101,-0.13213999,0.03874028,0.14378367,-0.9888506,0.00839288,0.01300502,-0.00112495
0.975417486,0.209555493,0.0681705213,0.217029198,-0.96715189,-0.132345457,0.0381975372,0.143887068,-0.988856526,-0.00580301369,-0.000652551651,-0.00859471131
0.97539891,0.209637577,0.0681838938,0.217115142,-0.967123054,-0.132413451,0.0381833993,0.143959694,-0.988846265,-0.000662855338,0.00171232224,-0.011715658
0.97535246,0.20979215,0.06837266,0.21729694,-0.96707797,-0.13244658,0.03833544,0.14403927,-0.98882907,0.00387332,0.00430274,-0.00778023
0.97531759,0.209910156,0.0685078292,0.217432114,-0.967052325,-0.132411687,0.0384561036,0.14403925,-0.988824352,-0.00231119525,-0.000437498093,0.0123835402
0.975294324,0.209988815,0.0685979294,0.217522215,-0.96703524,-0.132388417,0.0385365348,0.144039246,-0.988821213,0.000269824173,-0.00821578503,0.0134115797
0.97528502,0.21008329,0.06844077,0.21759673,-0.96700607,-0.13247964,0.03835088,0.1440979,-0.98881998,0.00542683,0.00322509,0.01029539
0.97530577,0.210166,0.06788889,0.21760169,-0.96699539,-0.13254937,0.03779087,0.14404891,-0.98884867,-0.00179401,0.00451553,0.00241498
0.97531252,0.2102301,0.06759282,0.21762382,-0.96698548,-0.13258423,0.03748809,0.14402087,-0.98886412,-0.00123132,0.008901,0.00271124
0.9753353,0.2102611,0.06716642,0.21759517,-0.96698397,-0.13264218,0.03705937,0.14398569,-0.9888854,,,
0.97536495,0.21024383,0.06678876,0.21752865,-0.96698018,-0.13277963,0.03666732,0.14403707,-0.98889263,-0.00475068,-0.00376529,0.00945045
0.9753855,0.21021691,0.06657311,0.21747211,-0.96698832,-0.13281429,0.03645561,0.14402292,-0.9889027,-0.00264462,-0.00658441,0.01227154
0.97551925,0.21000274,0.06527673,0.21709473,-0.96698824,-0.13343074,0.03510101,0.14433549,-0.98890613,0.0030205,-0.00388169,-0.00104373
0.9755596,0.20994629,0.06485386,0.21698282,-0.96699248,-0.13357899,0.0346688,0.14438644,-0.98891353,0.00148146,-0.00287902,-0.00998616
0.97563117,0.20982376,0.06417018,0.21676914,-0.96701385,-0.13377303,0.03398469,0.14442326,-0.98893216,0.00338726,0.00679243,-0.01573866
0.97568957,0.20968774,0.06372529,0.21656996,-0.96705829,-0.13377331,0.03357546,0.14432221,-0.98896075,-0.00380669,-0.00240344,-0.00243017
0.97570941,0.20966088,0.06350957,0.2165133,-0.96706663,-0.13380756,0.03336376,0.14430796,-0.98897038,,,
0.97579964,0.20952929,0.06255033,0.21623343,-0.96717452,-0.13347795,0.03252955,0.14377321,-0.98907578,-0.00112493,0.00474954,0.00929312
0.9758151,0.20950124,0.06240287,0.21617992,-0.96720519,-0.1333416,0.03242116,0.14360699,-0.98910339,-0.01092143,0.00541639,-0.00691847
0.97584275,0.20926381,0.06276611,0.21599347,-0.96726119,-0.13323941,0.03282904,0.14357778,-0.98909444,0.01054362,-0.00939018,-0.0024174
0.97587784,0.20920877,0.06240292,0.21588331,-0.96729992,-0.13313689,0.03250893,0.14339709,-0.98913125,-0.00665111,-0.00617778,0.007074
0.97589328,0.20917815,0.06226397,0.21583113,-0.96731927,-0.13307989,0.03239174,0.14331027,-0.98914753,-0.01143247,-0.00664294,0.00545842
0.97590957,0.208975,0.06268937,0.21569238,-0.96734398,-0.13312552,0.03282228,0.14344009,-0.98911456,,,
0.97591011,0.20880751,0.06323667,0.21560316,-0.96737163,-0.13306885,0.03338759,0.14349726,-0.98908732,0.00614098,-0.00257587,0.00475406
0.97590461,0.20857072,0.06409709,0.21549462,-0.9673864,-0.13313717,0.03423814,0.14374176,-0.98902272,-0.00369129,-0.00158793,0.00598099
0.97589998,0.20839171,0.06474658,0.21541399,-0.96739177,-0.13322793,0.03487172,0.14396445,-0.9889681,0.00988423,0.00858474,0.01259113
0.97589564,0.20838289,0.06484038,0.21542119,-0.96738098,-0.13329618,0.0349487,0.14405115,-0.98895297,0.00720582,0.0057652,0.00696096
0.975915701,0.208350695,0.0646415933,0.215367373,-0.967366361,-0.13348944,0.03471948,0.14419613,-0.988939962,0.0035766887,0.00399589539,0.000749834755
0.97594152,0.20838274,0.06414663,0.21533548,-0.96734196,-0.13371668,0.03418748,0.1443127,-0.98894138,0.00335235,0.00146723,0.00415892
0.97596141,0.20835325,0.06393937,0.21528019,-0.96733838,-0.13383028,0.03396704,0.14437807,-0.98893926,0.00141631,-0.00377703,0.00585044
0.97598836,0.20827305,0.06378921,0.21518829,-0.96732136,-0.13410289,0.03377465,0.14460955,-0.98891231,,,
0.9759997,0.20822335,0.06377794,0.21514863,-0.96728425,-0.1344323,0.03369945,0.14492762,-0.9888681,,,
