0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.04393315,-0.9990317,0.00233937,0.98594387,0.04297954,-0.16145398,0.16119711,0.00939966,0.98687747,,,,,,
0.04350922,-0.99905145,0.00180266,0.98591324,0.04264522,-0.16172991,0.16149962,0.00881402,0.98683341,-0.0057537,0.00628555,-0.00168514,,,
0.04324925,-0.99906376,0.0010103,0.98588401,0.04251494,-0.16194171,0.16174714,0.00799989,0.98679981,-0.00906745,0.00871801,-0.00214102,,,
0.043155804,-0.999068126,0.000591312474,0.985886214,0.0424905548,-0.161934614,0.161758595,0.00757137664,0.986801312,-0.0135935964,-0.00046390295,0.00158953865,,,
0.0428147175,-0.999082998,7.49692953e-05,0.985897889,0.0422375321,-0.161929879,0.161778228,0.00700688943,0.986802264,-0.00793988071,-0.00186622143,-0.00387388561,,,
0.0425122916,-0.999095866,9.96664264e-05,0.985900628,0.0419346654,-0.161991635,0.161841005,0.00698488496,0.986792125,-0.00402893592,-0.00352746248,-0.00370034785,,,
0.0422741898,-0.999106006,0.000123685883,0.985910011,0.0416957864,-0.161996437,0.161846462,0.00697020586,0.986791335,0.0,0.0,0.0,0.0,0.0,0.0
0.0419619711,-0.999119132,-2.85236061e-05,0.985921536,0.0414123117,-0.161998743,0.161857237,0.0067696522,0.986790963,0.0,0.0,0.0,0.0,0.0,0.0
0.0416751619,-0.999130942,-0.000611955748,0.9859306,0.041223776,-0.161991623,0.161876084,0.00614766767,0.986791942,-0.00685886526,-0.0047429204,0.00288102962,,,
0.0416751619,-0.999130942,-0.000611955748,0.9859306,0.041223776,-0.161991623,0.161876084,0.00614766767,0.986791942,-0.00685886526,-0.0047429204,0.00288102962,,,
0.04123963,-0.99914803,-0.00149272,0.9859351,0.04093636,-0.16203675,0.16195983,0.00521059,0.98678359,-0.01238988,-0.00124621,-0.003953,,,
0.0407979859,-0.999166066,-0.0016438012,0.985933106,0.0405244273,-0.162153283,0.162084672,0.00499484981,0.986764212,-0.00763172889,0.00576078892,-0.000914140721,,,
0.04060452,-0.99917381,-0.00169722,0.98592179,0.04034162,-0.16226735,0.16220177,0.00491546,0.98674537,-0.00318001,0.00687957,0.00418622,,,
0.0402175,-0.99918937,-0.00174856,0.98589009,0.03996667,-0.16255248,0.1624906,0.00481356,0.98669835,0.00237687,0.00429881,-0.00260234,,,
