0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.737825658,0.126250911,-0.663078988,5.77765987e-06,-0.982350808,-0.187047032,-0.674991138,-0.138011955,0.724803161,0.00483760843,0.00167179096,0.00682446593,,,
-0.737916117,0.126268991,-0.662974967,-5.97211677e-05,-0.982353956,-0.18703086,-0.674892333,-0.137973505,0.724902496,0.0,0.0,0.0,0.0,0.0,0.0
-0.737853888,0.126264489,-0.663045063,-6.21926997e-05,-0.982359304,-0.187002693,-0.674960349,-0.137939443,0.724845646,-0.00616326416,0.00717353774,0.000636747456,,,
-0.737888028,0.126227265,-0.663014281,-2.04074913e-05,-0.982359395,-0.187002731,-0.67492315,-0.137973546,0.724873811,-0.00153266103,0.00679731322,-0.00347304437,,,
-0.737995907,0.125923947,-0.662951773,7.11463542e-05,-0.982419866,-0.186684316,-0.674805075,-0.137819441,0.725013027,0.00419415953,-0.0032457707,-0.000396651012,,,
-0.738092046,0.125806713,-0.662866891,2.92968571e-05,-0.982455798,-0.186494711,-0.674699818,-0.137669709,0.725139409,0.0,0.0,0.0,0.0,0.0,0.0
-0.738086641,0.125857559,-0.662863843,-8.03897143e-05,-0.982464649,-0.186450433,-0.674706302,-0.137563241,0.725153666,0.00216578972,0.00578570319,-0.00531673338,,,
-0.738052234,0.125866564,-0.662899942,-0.000150842515,-0.982478043,-0.186377768,-0.674743435,-0.137456551,0.725139274,0.00295267347,0.00444626762,0.000710635388,,,
-0.737921926,0.126020975,-0.66301561,-0.000150764528,-0.982442021,-0.186567339,-0.674885889,-0.137572194,0.724984751,-0.00511963852,0.00336980796,0.00433421461,,,
-0.737888098,0.126086402,-0.663041097,-0.00016380023,-0.98242843,-0.186640008,-0.674923144,-0.137610823,0.724942777,-0.0040688375,0.00197744346,0.00546046859,,,
-0.737797557,0.126040101,-0.663150457,-0.000127026761,-0.982439004,-0.186583595,-0.67502194,-0.137576694,0.724857237,0.00162392668,0.000341176958,-0.00718737533,,,
-0.737775382,0.125862954,-0.663208959,-6.40922481e-05,-0.982477419,-0.186382013,-0.675046371,-0.137465543,0.7248556,-0.00130479643,0.00469922973,-0.00329177175,,,
-0.737837322,0.125839308,-0.663144164,-9.03104184e-05,-0.982485558,-0.186337585,-0.6749783,-0.137426971,0.724926247,0.0,0.0,0.0,0.0,0.0,0.0
-0.737769484,0.125885554,-0.663211183,-0.000202553055,-0.982499546,-0.186265044,-0.675052742,-0.137286325,0.724883625,0.00209857989,-0.00385320163,0.00274514756,,,
-0.737604955,0.126020767,-0.663368317,-0.00030161504,-0.982490964,-0.186309468,-0.675232305,-0.137222721,0.724728384,-0.00338883256,0.0056998725,0.00168644683,,,
-0.737604955,0.126020767,-0.663368317,-0.00030161504,-0.982490964,-0.186309468,-0.675232305,-0.137222721,0.724728384,0.0,0.0,0.0,0.0,0.0,0.0
-0.737813954,0.126070592,-0.663126386,-0.000500607844,-0.982505472,-0.18623252,-0.675003813,-0.137073001,0.724969529,0.0,0.0,0.0,0.0,0.0,0.0
-0.737876374,0.126047046,-0.663061674,-0.0005268105,-0.982514062,-0.186188212,-0.674935822,-0.137034558,0.725040133,0.0,0.0,0.0,0.0,0.0,0.0
-0.737848267,0.125948885,-0.663111678,-0.000544880505,-0.98254694,-0.186014884,-0.674966608,-0.136889417,0.725038903,0.0,0.0,0.0,0.0,0.0,0.0
-0.737751494,0.126009621,-0.663207153,-0.0005604904,-0.982538046,-0.186059159,-0.675071728,-0.136893755,0.724940115,-0.00315795816,0.00721669151,-0.00685514975,,,
-0.737745701,0.126116788,-0.663193352,-0.000612821376,-0.982519017,-0.186159965,-0.675078137,-0.136932333,0.724926879,-0.00264714565,0.0106179705,-0.00713435654,,,
-0.737942776,0.126465555,-0.662907556,-0.000830496263,-0.982453899,-0.186502229,-0.674862412,-0.137077477,0.725100277,0.0,0.0,0.0,0.0,0.0,0.0
-0.737942776,0.126465555,-0.662907556,-0.000830496263,-0.982453899,-0.186502229,-0.674862412,-0.137077477,0.725100277,0.0,0.0,0.0,0.0,0.0,0.0
-0.737903058,0.126581743,-0.662930007,-0.000953327443,-0.982448755,-0.186530417,-0.674906084,-0.137009371,0.725072561,-0.0006929019,0.00234198547,-0.00690891128,,,
-0.737846871,0.12647003,-0.663013985,-0.000903391819,-0.982473348,-0.18640159,-0.6749677,-0.136936848,0.725028922,-0.00475580804,-0.00221490837,0.00856559537,,,
-0.737784447,0.126465448,-0.66308405,-0.000905862593,-0.982478477,-0.186373439,-0.675035663,-0.136902775,0.724972041,0.0,0.0,0.0,0.0,0.0,0.0
-0.737722447,0.126432677,-0.663159571,-0.000937047348,-0.982497776,-0.186272715,-0.675103667,-0.136796128,0.724928892,0.0,0.0,0.0,0.0,0.0,0.0
-0.737665818,0.12629272,-0.663248813,-0.000915908956,-0.982535668,-0.186071163,-0.675165165,-0.136650889,0.724898949,-0.00303147919,0.00437378837,-0.00444251066,,,
-0.737768226,0.126011958,-0.663188564,-0.000962805352,-0.982618233,-0.185635468,-0.675053448,-0.136317424,0.725065796,0.0,0.0,0.0,0.0,0.0,0.0
-0.737824575,0.126123729,-0.663104671,-0.00101263422,-0.982593851,-0.185764414,-0.674991833,-0.136390058,0.725109505,-0.00490552839,-0.0020792482,-0.000595093647,,,
-0.73779046,0.12616092,-0.66313549,-0.00105445,-0.98259376,-0.1857644,-0.675029,-0.13635596,0.72508131,,,,,,
-0.73758595,0.12646853,-0.66330433,-0.00121899,-0.98255233,-0.18598226,-0.67525213,-0.13636934,0.72487099,,,,,,
-0.73758595,0.12646853,-0.66330433,-0.00121899,-0.98255233,-0.18598226,-0.67525213,-0.13636934,0.72487099,,,,,,
-0.737551616,0.12650571,-0.663335105,-0.00126080214,-0.982552031,-0.185982245,-0.675289247,-0.136335213,0.72484279,-8.01216811e-05,0.00132119644,0.0061344672,,,
-0.73742141,0.12660362,-0.6634615,-0.00131816,-0.98254379,-0.18602671,-0.67543164,-0.13630554,0.72471574,-0.00504505,-0.00114506,0.001687,,,
-0.737387063,0.126668976,-0.663486884,-0.00133121337,-0.982529783,-0.18609929,-0.675468802,-0.136344008,0.724673816,-0.00805695914,-0.000167727456,-0.00182623253,,,
-0.737312998,0.12685044,-0.663534744,-0.00146713827,-0.982510677,-0.186200012,-0.675549583,-0.136314206,0.72460415,-0.00435928628,-0.00279605365,-0.000632828276,,,
-0.73732899,0.12702188,-0.66348386,-0.00169726,-0.98250782,-0.18621187,-0.67553128,-0.13617336,0.72464765,,,,,,
-0.73735126,0.12711439,-0.66344155,-0.00184629,-0.98251076,-0.18619561,-0.67550674,-0.13606669,0.72469059,-0.00194433,0.00313282,-0.00396755,,,
-0.73721286,0.12769937,-0.66348333,-0.00245807,-0.98247765,-0.18636438,-0.67565614,-0.13575932,0.724609,-0.00905253,-0.00231081,-0.00225362,,,
-0.73720076,0.12785719,-0.66346641,-0.00262019,-0.98246659,-0.1864206,-0.67566876,-0.135691,0.72461003,-0.00711514,-0.0044136,-0.00186957,,,
-0.737226454,0.128278875,-0.663356411,-0.00316160895,-0.982455205,-0.186472043,-0.675638366,-0.135374845,0.724697493,-0.0118967788,-0.00161606062,0.000117160147,,,
-0.737364254,0.128811277,-0.663100198,-0.00391771032,-0.982449147,-0.186490277,-0.675484174,-0.134913406,0.724927268,-0.000209335412,-0.00738376332,-0.00386063266,,,
-0.73759713,0.12996384,-0.66261586,-0.0055819,-0.98244278,-0.18648036,-0.67521791,-0.13384873,0.72537251,,,,,,
-0.737679572,0.130572593,-0.66240423,-0.00682473384,-0.98251229,-0.18607176,-0.675116278,-0.13274063,0.72567065,-0.00365673169,-0.000457644433,0.00345401024,,,
-0.73767556,0.13081135,-0.66236172,-0.00747086,-0.98257233,-0.18573016,-0.67511395,-0.1320602,0.72579697,-0.00487468,-0.00402075,-0.00528712,,,
-0.73787441,0.13136759,-0.66203014,-0.00893376,-0.98269049,-0.18503944,-0.6748789,-0.13062145,0.72627577,-0.01102241,-0.00728297,-0.01512563,,,
-0.73852102,0.13201699,-0.66117933,-0.01072429,-0.98281902,-0.18425968,-0.67414508,-0.12898898,0.7272484,-0.01309644,-0.00163251,0.0011978,,,
-0.73892981,0.13238618,-0.66064879,-0.01173996,-0.9828884,-0.18382812,-0.67368026,-0.12808008,0.72783956,0.00164413,0.00488853,0.00716639,,,
-0.739351973,0.132421532,-0.660168885,-0.0156878515,-0.983591379,-0.179726497,-0.673136175,-0.12252453,0.729297876,-0.00280778669,0.0113387099,-0.000839088112,,,
-0.73948266,0.13138412,-0.66022979,-0.01731762,-0.98415738,-0.17644854,-0.67295264,-0.11904705,0.73004281,-0.00397909,0.00720906,-0.0039309,,,
-0.73946898,0.13120274,-0.66028137,-0.01782577,-0.98429607,-0.17562321,-0.6729546,-0.11809789,0.73019518,-0.01341389,0.01892698,-0.0042525,,,
-0.73994343,0.13052197,-0.65988476,-0.0190251,-0.98466283,-0.17342821,-0.67240012,-0.11577267,0.73107783,-0.01280543,0.0074079,-0.00378519,,,
-0.74069189,0.12979327,-0.65918858,-0.02036571,-0.98504843,-0.17107082,-0.67153638,-0.11328589,0.73226037,0.0010625,-0.01051098,0.00346355,,,
-0.7410826,0.12941113,-0.65882426,-0.02101439,-0.98523902,-0.16988977,-0.67108497,-0.11205756,0.73286293,0.01848104,-0.01818919,0.00553444,,,
-0.741740502,0.128334869,-0.658293945,-0.0218950012,-0.985632281,-0.167479269,-0.670329297,-0.109812832,0.733893545,0.00154530117,0.00651764823,0.000560026267,,,
-0.74254868,0.12687044,-0.6576664,-0.02252841,-0.9860717,-0.16478707,-0.66941293,-0.10754626,0.73506469,-0.00539179,0.01005101,0.00277657,,,
-0.744508563,0.123736579,-0.656045983,-0.024501438,-0.987076345,-0.158366822,-0.667163212,-0.10183138,0.737918444,-0.000319202896,-0.00816762354,0.0137449736,,,
-0.744807807,0.123393537,-0.655770412,-0.0250248523,-0.987227103,-0.157339751,-0.666809234,-0.100777357,0.738382888,-0.00113728689,-0.000911295356,0.0151202185,,,
-0.74527064,0.122495,-0.65541294,-0.02587652,-0.98755217,-0.15514677,-0.66625937,-0.09866656,0.7391639,-0.00371927,0.00223863,-0.00254561,,,
-0.74570614,0.12152575,-0.65509826,-0.02671753,-0.98788842,-0.152848,-0.665739,-0.09647709,0.73992144,-0.02005464,0.0017283,-0.01951558,,,
-0.74609311,0.121289121,-0.654701141,-0.0272173662,-0.988002441,-0.152019393,-0.665284788,-0.0956014119,0.740443418,-0.0132379457,-0.000483870477,-0.0108826412,,,
-0.74695427,0.12130996,-0.65371513,-0.0285298,-0.98815674,-0.15077331,-0.66426322,-0.09397038,0.7415686,-0.00317524,0.01336229,0.01140093,,,
-0.7477519,0.1207889,-0.65289906,-0.03039088,-0.98850953,-0.14807211,-0.66328239,-0.09087902,0.74283072,0.01092126,0.01960015,0.00414871,,,
-0.74806336,0.11992225,-0.65270207,-0.03112206,-0.9887944,-0.14600409,-0.66289724,-0.08890687,0.74341296,-0.00941969,-0.00639939,-0.01851423,,,
-0.74867849,0.11931514,-0.65210748,-0.03160237,-0.98897518,-0.14466894,-0.6621794,-0.08770239,0.74419533,-0.00360754,-0.01507562,0.00978737,,,
-0.74907715,0.11909243,-0.65169044,-0.03176424,-0.98903441,-0.14422898,-0.66172084,-0.08733818,0.74464594,0.00853147,0.00223148,0.02152098,,,
-0.7494623,0.11821636,-0.65140692,-0.03218293,-0.98927077,-0.14250401,-0.6612642,-0.08583722,0.74522587,0.01043285,0.01966524,0.00475559,,,
-0.74951,0.11728628,-0.65152014,-0.0327232,-0.98954082,-0.14049175,-0.6611836,-0.08398016,0.74550892,-0.01596102,0.00512326,-0.0258245,,,
-0.75078318,0.11652397,-0.65018984,-0.03355034,-0.98977417,-0.13864163,-0.65969617,-0.08227571,0.74701518,0.00720707,-0.00625378,0.01107425,,,
-0.75152289,0.11582585,-0.64945941,-0.033965,-0.98995416,-0.1372477,-0.65883194,-0.08108591,0.74790743,0.00824261,-0.00398928,0.00724,,,
-0.75185884,0.11548505,-0.64913132,-0.03424363,-0.99005157,-0.13647436,-0.65843423,-0.08038085,0.74833367,-0.00493454,-0.00574076,-0.00676639,,,
-0.752689948,0.115203601,-0.648217397,-0.0348888735,-0.990167643,-0.135464395,-0.657449945,-0.0793471244,0.749308734,-0.00636517024,-9.7274773e-05,-0.00248599984,,,
-0.75392701,0.11515795,-0.64678628,-0.03563727,-0.99023608,-0.13476734,-0.65599073,-0.07855505,0.75066986,0.01701004,0.02468586,0.00253231,,,
-0.75442894,0.11458105,-0.64630349,-0.03575604,-0.99035781,-0.13383936,-0.65540715,-0.07786304,0.75125151,0.01662215,0.01733553,0.01351523,,,
-0.75507951,0.11233237,-0.6459383,-0.03546263,-0.99076825,-0.13084569,-0.65467339,-0.07589224,0.75209249,0.01383412,-0.01052505,0.00479803,,,
-0.75531431,0.11009521,-0.64604881,-0.03497635,-0.99115526,-0.12801404,-0.65442851,-0.07409443,0.75248475,-0.01896705,-0.00602847,-0.01728673,,,
-0.75578104,0.10910957,-0.6456703,-0.03485607,-0.99132589,-0.12672038,-0.65389608,-0.07326733,0.75302843,-0.01987911,-0.00554168,-0.03456996,,,
-0.757224006,0.107379874,-0.644267854,-0.0350400735,-0.991651331,-0.124094684,-0.652214457,-0.0713922978,0.754665091,0.000198770664,0.0124347201,-0.0091614835,,,
