0,1,2,3,4,5,6,7,8,9,10,11
-0.10372534,0.79102555,-0.60292569,0.99437493,0.06941349,-0.08000031,-0.02143118,-0.60783233,-0.79377589,0.01255121,0.0021497,0.00753121
-0.10393607,0.79119414,-0.60266828,0.99433023,0.06897441,-0.08093122,-0.02246364,-0.60766298,-0.79387718,0.02047566,0.00598633,0.01561664
-0.10404038,0.79126827,-0.60255316,0.99430491,0.06868032,-0.08149181,-0.02309829,-0.60759994,-0.79390747,0.01772079,0.01486921,0.02220426
-0.10409585,0.79180687,-0.60183542,0.99426611,0.06795929,-0.08256143,-0.02447242,-0.60697889,-0.79434101,0.02126778,0.00888896,0.00868778
-0.103893675,0.792332211,-0.601178582,0.994252109,0.0670218876,-0.083490954,-0.0258604729,-0.606397281,-0.794741112,0.0174328033,0.00664365292,-0.000622741878
-0.103736965,0.792653614,-0.600781975,0.99425214,0.0665597878,-0.0838603226,-0.0264842412,-0.606028151,-0.795002272,0.010476727,-0.000237822533,0.00363655761
-0.10327802,0.79337692,-0.59990557,0.99427694,0.06577491,-0.08418438,-0.02733122,-0.60516668,-0.79562948,0.00772869,-0.0156194,-0.0054427
-0.10275172,0.79399971,-0.59917168,0.99432128,0.06521131,-0.08409998,-0.02770254,-0.60441052,-0.79619141,0.00534042,-0.01367867,-0.0063054
-0.10256177,0.79422227,-0.59890881,0.99433333,0.06493031,-0.08417263,-0.02796453,-0.60414798,-0.79638101,0.00144234,-0.01619804,-0.0091295
-0.10215405,0.79437189,-0.59878035,0.99436731,0.06444606,-0.08414515,-0.02825349,-0.60400335,-0.79648087,-0.0017523,-0.00986898,0.00669278
-0.10170338,0.79467626,-0.59845294,0.99439842,0.06380762,-0.08426292,-0.02877593,-0.60367053,-0.79671425,-0.00619521,0.00238359,0.00162724
-0.10147558,0.79493086,-0.5981537,0.99441333,0.06348076,-0.08433565,-0.02906969,-0.60336996,-0.79693161,,,
-0.10094334,0.79555804,-0.59740918,0.99445079,0.06279929,-0.08440245,-0.02963021,-0.60261393,-0.79748249,0.00135272,-0.0022682,-0.01278677
-0.10052886,0.795747558,-0.597226657,0.994473956,0.0621118228,-0.0846380123,-0.0302556817,-0.602434948,-0.797594243,0.000507064746,0.00265932083,-0.00716137514
-0.100453325,0.795702728,-0.59729911,0.994474091,0.0618954295,-0.0847949109,-0.0305014774,-0.602516442,-0.797523341,-0.00270077353,0.004144907,0.00092938263
