0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.06926196,0.37756794,-0.92338785,0.97805303,0.20802723,0.01169875,0.19650686,-0.90231205,-0.38368982,-0.00574983,0.01242805,0.00219407,,,
-0.0694118354,0.377634516,-0.923349314,0.978066083,0.20797492,0.0115330251,0.196388696,-0.902296208,-0.383787385,0.000720202108,0.0122836828,0.00518970098,,,
-0.06975523,0.37821194,-0.92308717,0.97808373,0.20790649,0.01127331,0.1961795,-0.90207018,-0.38442551,0.00902925,0.00992119,0.0063283,,,
-0.06993207,0.3788476,-0.92281305,0.97809778,0.20784397,0.01120567,0.19604634,-0.90181779,-0.38508494,0.01112069,0.00907707,-0.00677666,,,
-0.07008989,0.37883164,-0.92280765,0.97811026,0.20779551,0.01101405,0.19592774,-0.90183567,-0.38510348,0.01141571,0.00621438,-0.00602381,,,
-0.07043712,0.37846939,-0.92292984,0.97813298,0.20771378,0.01052779,0.19568968,-0.90200658,-0.38482414,0.01321567,0.00324392,-0.00303748,,,
-0.07080023,0.37818317,-0.92301927,0.97810322,0.20787256,0.01014477,0.19570688,-0.90208997,-0.38461955,0.01064055,0.01145613,-0.00256962,,,
-0.0709739,0.37816289,-0.92301431,0.97808039,0.20798693,0.01000491,0.19575836,-0.90207215,-0.38463532,0.0086174,0.00558031,0.00940564,,,
-0.07119854,0.37862468,-0.92280772,0.97802285,0.20825823,0.00998895,0.19596436,-0.90181585,-0.38513126,0.00584809,-0.00592816,-0.00113686,,,
-0.07147405,0.37920669,-0.92254745,0.97800741,0.20833683,0.00986464,0.19594137,-0.90155316,-0.38575764,,,,,,
-0.07160764,0.37947866,-0.92242522,0.9780127,0.20831602,0.00977672,0.19586601,-0.9014435,-0.38605196,0.00236626,0.00480402,-0.00185646,,,
-0.07174111,0.37963004,-0.92235252,0.97804355,0.20817872,0.00961121,0.19566284,-0.90141145,-0.38622967,-0.00363853,0.00659263,0.0056404,,,
