,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13002769 -0.64186537 -0.75571261 -0.97339793 -0.06238044  0.22046555
 -0.18865093  0.76427576 -0.61667922 -0.12345213 -0.0581283   0.0158076 ]",,,,,
1,,"[ 0.23655523 -0.94490394 -0.22626997 -0.96300039 -0.25895839  0.07463702
 -0.12911934  0.2002423  -0.97120082  0.09598544 -0.03578126  0.05002119]",,,,
2,,,"[ 0.43828165  0.06653092  0.89637202 -0.13556535  0.99074188 -0.00725052
 -0.88855568 -0.11833922  0.44324328  0.0042413  -0.00209856  0.00173225]",,,
3,,,,"[-0.38830663 -0.18650468  0.90246003  0.1345384  -0.98028647 -0.14469988
  0.91165647  0.06522761  0.40574364 -0.00772797 -0.00129205 -0.00169859]",,
4,,,,,"[-0.34446136  0.13278865  0.92936179 -0.02796199 -0.99095793  0.1312257
  0.93838387  0.01921539  0.34505997 -0.0044976  -0.0012542  -0.00563335]",
5,,,,,,"[ 0.39844873  0.05646647  0.91545076 -0.10965831 -0.9880109   0.10867072
  0.91061166 -0.1436865  -0.38747961  0.01591503 -0.00159878 -0.00600856]"
,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13191608 -0.64188408 -0.75536939 -0.97296176 -0.06190048  0.22251668
 -0.18958767  0.76429909 -0.61636298 -0.11695246 -0.05907065  0.0124843 ]",,,,,
1,,"[ 0.23802722 -0.94518459 -0.22353758 -0.9626855  -0.26010439  0.0747141
 -0.12876174  0.19741241 -0.97182743  0.09595946 -0.03469098  0.0495045 ]",,,,
2,,,"[ 0.43836225  0.06662948  0.89632522 -0.13561889  0.99073403 -0.00732089
 -0.88850768 -0.11834945  0.44333662  0.00849176 -0.00202519 -0.00450358]",,,
3,,,,"[-0.38853316 -0.18662023  0.90233853  0.13452022 -0.9802717  -0.14481589
  0.91156253  0.065117    0.4059723   0.          0.          0.        ]",,
4,,,,,"[-0.34442745  0.1317821   0.92951765 -0.02705928 -0.99108104  0.13048357
  0.93842282  0.01979005  0.34492158 -0.00593784  0.00189346 -0.00940579]",
5,,,,,,"[ 3.98072916e-01  5.67152996e-02  9.15598827e-01 -1.09755434e-01
 -9.87972950e-01  1.08916525e-01  9.10764284e-01 -1.43848668e-01
 -3.87060344e-01  7.27553200e-03  2.67380476e-03  6.64310763e-04]"
,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13486024 -0.64043442 -0.75607962 -0.97231397 -0.06142604  0.22546024
 -0.19083551  0.76555243 -0.61441938 -0.11727311 -0.04882431  0.02048647]",,,,,
1,,"[ 0.24031824 -0.94586159 -0.21815768 -0.96232793 -0.26159512  0.07411194
 -0.12716867  0.19212881 -0.9730951   0.08561346 -0.03379846  0.05178992]",,,,
2,,,"[ 0.43840255  0.06670069  0.89630028 -0.13562395  0.99073282 -0.00739114
 -0.8884871  -0.11831949  0.443386    0.00596339  0.0036248  -0.00958517]",,,
3,,,,"[-0.38868235 -0.18668247  0.90226133  0.1344024  -0.98027172 -0.14492443
  0.91151623  0.06493652  0.40610507  0.00442495  0.00361276  0.00174661]",,
4,,,,,"[-0.34456052  0.13083842  0.92960167 -0.02574796 -0.99118448  0.12996242
  0.93841089  0.02084457  0.34489196 -0.00379194 -0.00107312 -0.01371001]",
5,,,,,,"[ 3.97418219e-01  5.72634538e-02  9.15849140e-01 -1.09858425e-01
 -9.87903835e-01  1.09439994e-01  9.11037802e-01 -1.44107192e-01
 -3.86320102e-01  7.57706258e-03 -6.11257553e-03  8.98485305e-04]"
,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13661983 -0.63780965 -0.75797997 -0.97193636 -0.06161542  0.22703088
 -0.19150584  0.76772532 -0.61149244 -0.12747906 -0.02261674  0.01769699]",,,,,
1,,"[ 0.24187833 -0.94656758 -0.21331808 -0.96220632 -0.26233855  0.07305716
 -0.12511512  0.18758508 -0.97424732  0.07612497 -0.03122139  0.05821574]",,,,
2,,,"[ 4.38493432e-01  6.67233578e-02  8.96254134e-01 -1.35607826e-01
  9.90734877e-01 -7.41086532e-03 -8.88444707e-01 -1.18289462e-01
  4.43478946e-01  2.69986829e-03 -7.00414181e-04 -6.51975162e-03]",,,
3,,,,"[-3.88699233e-01 -1.86707698e-01  9.02249028e-01  1.34234365e-01
 -9.80280064e-01 -1.45025411e-01  9.11533987e-01  6.47415645e-02
  4.06096531e-01  3.70561332e-03 -3.53473425e-03  7.26300408e-04]",,
4,,,,,"[-3.44581107e-01  1.30386279e-01  9.29657504e-01 -2.49986044e-02
 -9.91230596e-01  1.29756205e-01  9.38423533e-01  2.14714081e-02
  3.44819014e-01 -3.28874728e-03  5.53607941e-04 -1.35084856e-02]",
5,,,,,,"[ 0.39699861  0.05774115  0.91600112 -0.10996772 -0.98783729  0.10992988
  0.91120755 -0.14437256 -0.38582037 -0.00281562  0.00567156  0.00637884]"
,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13710177 -0.63650441 -0.75898952 -0.97181672 -0.06190753  0.22746337
 -0.19176866  0.7687844  -0.61007795 -0.12885948 -0.01286906  0.01867975]",,,,,
1,,"[ 0.24241975 -0.94692516 -0.21110515 -0.96223925 -0.26244481  0.07223797
 -0.12380741  0.18562175 -0.97479037  0.08146971 -0.02750641  0.05246922]",,,,
2,,,"[ 0.43894773  0.06674887  0.89602986 -0.13561433  0.9907343  -0.00736894
 -0.88821938 -0.1182799   0.44393268 -0.0023366  -0.00270486  0.0085637 ]",,,
3,,,,"[-3.88698990e-01 -1.86798527e-01  9.02230146e-01  1.34142572e-01
 -9.80271724e-01 -1.45164995e-01  9.11547418e-01  6.46019807e-02
  4.06088433e-01 -9.46771586e-04 -4.38398123e-03  7.18647614e-03]",,
4,,,,,"[-0.34480174  0.12963301  0.92968113 -0.02364183 -0.99130311  0.12945714
  0.93837774  0.02265769  0.34486784 -0.00251724  0.00658518 -0.01232113]",
5,,,,,,"[ 0.39690927  0.05821326  0.91600997 -0.11014895 -0.98775346  0.11050042
  0.91122459 -0.14475618 -0.38563639  0.00979598 -0.00432646 -0.00594467]"
,LeftForeArm,RightForeArm,LeftLeg,RightLeg,Head,Hips
0,"[-0.13732804 -0.63495892 -0.76024222 -0.97171266 -0.06251654  0.22774162
 -0.19213426  0.77001228 -0.60841236 -0.11799387 -0.01429391  0.02193315]",,,,,
1,,"[ 0.24301441 -0.94760711 -0.20732724 -0.96246203 -0.26218166  0.0701948
 -0.12087453  0.18248628 -0.97574978  0.08995183 -0.01692593  0.03689003]",,,,
