0,1,2,3,4,5,6,7,8,9,10,11
0.95070372,-0.15980483,-0.26575336,-0.16851898,-0.98564587,-0.01016212,-0.26031479,0.05444566,-0.96398733,,,
0.95073102,-0.15986032,-0.2656223,-0.16855124,-0.98564106,-0.01009699,-0.26019417,0.05437049,-0.96402418,0.00511447,-0.00205797,-0.00288844
0.95078127,-0.15991661,-0.26540845,-0.16858458,-0.98563589,-0.01005053,-0.25998887,0.05429963,-0.96408362,,,
0.95080423,-0.15992885,-0.26531883,-0.16857448,-0.98563836,-0.0099854,-0.25991146,0.05422015,-0.96410905,0.00265548,-0.00603127,0.00131605
0.950720969,-0.160011942,-0.265566974,-0.16865494,-0.985625332,-0.00991074169,-0.260163699,0.0542115319,-0.964041475,-0.000499408692,-0.0057040453,0.00116948294
0.95065632,-0.16006411,-0.2657669,-0.16868289,-0.98562182,-0.00977082,-0.26038173,0.05411902,-0.96398768,,,
0.950656315,-0.160075531,-0.265760029,-0.168671704,-0.98562465,-0.00968703185,-0.260388988,0.0540352359,-0.963990509,-0.000494893524,-0.00626128912,0.00433906354
0.95071666,-0.160003,-0.26558778,-0.16857899,-0.98564082,-0.00965919,-0.26022866,0.05395567,-0.9640383,,,
0.95073964,-0.16001525,-0.26549815,-0.16856888,-0.98564327,-0.00959395,-0.26015126,0.05387607,-0.96406372,0.00295569,0.00340492,0.00393297
0.95078127,-0.1599965,-0.26536029,-0.1685063,-0.98565496,-0.00946357,-0.2600396,0.05371267,-0.96410269,,,
0.95078557,-0.16006253,-0.26530508,-0.16852633,-0.98565337,-0.00929587,-0.26001091,0.05354927,-0.96411976,,,
0.95078987,-0.16011712,-0.2652567,-0.16855752,-0.98564849,-0.00921196,-0.25997495,0.05346966,-0.96413353,0.00450111,-0.00396019,-0.00213188
0.95078987,-0.16011712,-0.2652567,-0.16855752,-0.98564849,-0.00921196,-0.25997495,0.05346966,-0.96413353,0.00503905,-0.0045104,-0.00332857
0.95081282,-0.16011794,-0.26517395,-0.16855864,-0.98564814,-0.00923062,-0.25989029,0.05347396,-0.96415613,0.00144436,-0.0046829,-0.00166869
0.95083147,-0.16007555,-0.26513266,-0.16851735,-0.98565503,-0.00924928,-0.25984882,0.05347396,-0.96416732,0.0011696,0.00818795,0.00295978
0.95085442,-0.16008774,-0.26504299,-0.16850726,-0.98565751,-0.00918404,-0.25977139,0.05339435,-0.96419274,-0.00256628,0.00765997,0.0080404
0.95088163,-0.16016592,-0.2648981,-0.16851725,-0.98565797,-0.00895109,-0.25966529,0.05315132,-0.96423477,-0.00225434,0.00186723,0.00951662
0.95090027,-0.1601691,-0.26482927,-0.1684313,-0.9856757,-0.00863425,-0.25965281,0.05281585,-0.96425678,0.00379027,-0.01399666,0.01070852
0.9508917,-0.16009413,-0.26490534,-0.16833531,-0.98569274,-0.00855032,-0.25974641,0.05272335,-0.96423654,0.0022904,-0.01278865,0.00610338
0.95085588,-0.15995241,-0.26511946,-0.16821812,-0.98571218,-0.00861556,-0.2599534,0.05279006,-0.96417711,0.00949055,-0.00588459,0.00898097
0.950870216,-0.159855402,-0.26512655,-0.168145609,-0.985723716,-0.00871812831,-0.259947862,0.0528696716,-0.96417431,0.00753429951,-0.000936746597,0.00347876176
0.9509161,-0.15986836,-0.26495409,-0.16813665,-0.98572539,-0.00867139,-0.25978574,0.05279426,-0.96422187,,,
0.95093473,-0.15981455,-0.26491969,-0.16810655,-0.9857297,-0.00877395,-0.25973703,0.05287819,-0.96423048,-0.00868558,0.00562662,-0.00102048
0.95088023,-0.15970381,-0.26518196,-0.16804188,-0.98573966,-0.00890455,-0.25997828,0.05302883,-0.96415729,0.00157077,0.00698596,0.00229264
0.95084431,-0.15955061,-0.26540288,-0.16793589,-0.9857561,-0.00905364,-0.26017806,0.05317928,-0.96409485,0.00387842,0.00548166,0.00819567
0.95091018,-0.15929463,-0.26532066,-0.16768592,-0.98579812,-0.00912813,-0.26009857,0.05317057,-0.96411693,0.01104667,-0.00146258,0.0029362
0.95097471,-0.15926519,-0.26510698,-0.16763566,-0.98580713,-0.00910023,-0.25989497,0.05309547,-0.96417618,0.0078623,-0.00715733,0.00337179
0.951103619,-0.159217709,-0.264672668,-0.167523957,-0.985827177,-0.00896004658,-0.259494939,0.0528609478,-0.964296573,0.0032739453,-0.00507831573,0.000611784577
0.95110793,-0.15928366,-0.2646175,-0.16754405,-0.98582538,-0.00879232,-0.25946617,0.05269754,-0.96431337,,,
0.95103919,-0.15929274,-0.264859,-0.16752953,-0.98582914,-0.00865266,-0.2597274,0.05260072,-0.96424838,-0.0029953,0.00755113,0.0068145
0.951057798,-0.159261703,-0.264810832,-0.167477055,-0.985838624,-0.00858737245,-0.259693094,0.0525168248,-0.964262194,-0.000933149015,0.0073286891,0.00432091579
0.95113216,-0.15911481,-0.26463198,-0.16728954,-0.98587121,-0.0084939,-0.25954155,0.05234899,-0.96431206,-0.00382307,0.0085724,0.00485302
0.95119223,-0.15904211,-0.26445974,-0.16719693,-0.9858871,-0.0084657,-0.25938106,0.05226937,-0.96435949,0.00304655,0.00371712,0.00341333
0.95125655,-0.15902393,-0.26423919,-0.16713556,-0.98589842,-0.00835356,-0.25918462,0.05211014,-0.96442088,0.0059974,-0.00330567,-0.00174909
0.95127943,-0.15904743,-0.2641427,-0.16711442,-0.98590333,-0.00820431,-0.2591143,0.05194665,-0.96444867,0.0054557,-0.00650668,-0.00276622
