0,1,2,3,4,5,6,7,8,9,10,11,12
-0.88927308,-0.08885884,0.44866192,-0.06064989,0.99519324,0.07688953,-0.45333763,0.04116449,-0.89038784,0.01375725,0.00147879,0.00306687,
-0.889279593,-0.0887178891,0.448676643,-0.0606239976,0.995214909,0.0766290696,-0.453328054,0.0409441026,-0.890402742,-0.00666999072,-0.000377058983,-0.00928361714,
-0.88893909,-0.08892485,0.4493105,-0.0609072,0.9952103,0.07646415,-0.453958,0.04060572,-0.89009751,-0.01164483,0.00174665,-0.00499925,
-0.88862782,-0.0890085624,0.449909118,-0.0610632407,0.99521469,0.0762823836,-0.454545948,0.0403137352,-0.889810612,-0.000938943704,-0.00544375181,-0.00454486627,
-0.888530428,-0.0889599313,0.450110562,-0.0610242574,0.995220935,0.0762320811,-0.454741056,0.0402668698,-0.889712797,0.00385044375,-0.000210285187,0.00339198951,
-0.888496934,-0.0888935532,0.450189896,-0.0609214903,0.995223575,0.0762797991,-0.45482038,0.0403481341,-0.889668623,-0.00442385441,-0.000876784325,-0.00225909846,
-0.888446796,-0.0887648597,0.450314659,-0.060796746,0.995235062,0.0762294404,-0.454935433,0.0403481299,-0.889610017,0.00458241161,-0.00367850065,-0.000184651755,
-0.88849366,-0.08866539,0.4502418,-0.06073056,0.99524532,0.0761482,-0.45485275,0.04031375,-0.88965386,0.00763217,-0.00257367,-0.00218602,
-0.8885972,-0.08865043,0.45003972,-0.06066541,0.99524051,0.07626297,-0.45465851,0.04046523,-0.88974594,-0.00571939,0.0037055,-0.00495486,
-0.8885972,-0.08865043,0.45003972,-0.06066541,0.99524051,0.07626297,-0.45465851,0.04046523,-0.88974594,-0.00571939,0.0037055,-0.00495486,
-0.88848332,-0.08850071,0.45029422,-0.06064373,0.99526561,0.07595204,-0.45488416,0.04017461,-0.88964391,-0.00457671,-0.00265896,0.00550639,
-0.88820848,-0.08837819,0.4508607,-0.06058821,0.99528542,0.07573642,-0.45542852,0.03995288,-0.88937562,,,,
-0.88793297,-0.08829439,0.45141939,-0.0604936,0.99529524,0.07568293,-0.45597795,0.03989337,-0.88909671,,,,
-0.8877712,-0.08828272,0.45173891,-0.06049911,0.99530004,0.07561538,-0.45629128,0.03979937,-0.88893973,,,,
-0.88768041,-0.08817054,0.45193961,-0.06035616,0.99530767,0.07562921,-0.45648722,0.03985723,-0.88883675,-0.00207007,-0.00504816,-0.00192336,
-0.88768041,-0.08817054,0.45193961,-0.06035616,0.99530767,0.07562921,-0.45648722,0.03985723,-0.88883675,-0.00207007,-0.00504816,-0.00192336,
-0.887740649,-0.0879052038,0.451873182,-0.0601210943,0.995330634,0.0755141274,-0.456401305,0.0398698455,-0.88888042,-0.00224270858,-0.000251173973,-0.0077838162,
