0,1,2,3,4,5,6,7,8,9,10,11
0.97567298,0.21076296,0.06034236,0.21746545,-0.96529392,-0.14462298,0.02776696,0.15422712,-0.98764486,,,
0.97567682,0.21077206,0.06024853,0.21745806,-0.96530615,-0.1445553,0.02769006,0.15414078,-0.98766092,,,
0.975680644,0.210778708,0.0601632226,0.21745178,-0.965305636,-0.144566521,0.0276043594,0.154133357,-0.98766423,0.000956565724,-0.00148504972,0.00474120444
0.97567682,0.21076961,0.06025706,0.21745917,-0.96529387,-0.14463434,0.02768125,0.15421982,-0.98764863,0.00105457,0.00519753,0.00129006
0.97566941,0.21081533,0.06021708,0.21749822,-0.96528486,-0.14463423,0.02763553,0.1542123,-0.98765087,,,
0.97566199,0.21086352,0.06016859,0.21753621,-0.96528862,-0.14455534,0.0275986,0.154126,-0.98766587,0.00424066,-0.00613791,0.00302233
0.97565075,0.21090016,0.06022246,0.21758266,-0.96526785,-0.14462305,0.02762978,0.15420495,-0.98765252,,,
0.97564333,0.21094345,0.06019104,0.21762285,-0.96524704,-0.14470212,0.02757525,0.1542766,-0.98764295,0.00312712,0.00222445,0.00808151
0.97561701,0.21101,0.06038408,0.21772202,-0.96520579,-0.14482646,0.02772324,0.15444211,-0.9876127,,,
0.97560191,0.21103748,0.06053181,0.21777589,-0.96517328,-0.14496196,0.02783129,0.15460754,-0.98758376,,,
0.97560191,0.21103504,0.06054036,0.21777702,-0.96516123,-0.14504101,0.02782247,0.15468659,-0.98757171,0.00513298,-0.00201821,0.00149183
0.97560575,0.21103684,0.06047213,0.21777298,-0.96513659,-0.14521022,0.02771916,0.15483712,-0.98755092,0.00103173,-0.00317103,0.00538681
0.97561342,0.21104531,0.06031858,0.21776259,-0.96511167,-0.14539067,0.02753016,0.15498022,-0.98753367,,,
0.97562105,0.21105629,0.06015652,0.21775111,-0.96509908,-0.14549221,0.02734997,0.15504441,-0.98752871,,,
0.97562486,0.21105812,0.06008829,0.217747,-0.96507471,-0.14566154,0.02724664,0.15519506,-0.98750815,,,
0.97562486,0.21105325,0.06010535,0.21774919,-0.96505014,-0.14581937,0.02722903,0.1553529,-0.98748358,,,
0.97562866,0.211057528,0.0600286047,0.217743957,-0.965037599,-0.145909707,0.0271345265,0.155424559,-0.987474841,-0.000818907691,-0.00420069695,0.00374404551
0.97563989,0.21101366,0.06000032,0.2177008,-0.965022,-0.14607888,0.02707698,0.1555825,-0.9874518,0.00504167,-0.0014838,-0.00184989
0.97562122,0.21109358,0.06002281,0.21778738,-0.96497994,-0.14622552,0.02705355,0.15573293,-0.98742842,,,
0.97562122,0.21109115,0.06003134,0.21778847,-0.96496766,-0.14630443,0.02704474,0.15581184,-0.98741614,0.0029743,0.00298631,-0.00511732
0.97560253,0.21117352,0.06004531,0.21787398,-0.96493836,-0.14637217,0.0270301,0.15588337,-0.98740552,,,
0.97560618,0.21111615,0.06018764,0.2178435,-0.9649228,-0.14651883,0.02714394,0.15605616,-0.98737492,,,
