0,1,2,3,4,5,6,7,8,9,10,11
0.48012929,0.01369025,0.87709093,-0.04963656,0.99870018,0.01158319,-0.87579229,-0.04909721,0.48018475,,,
0.48013247,0.01348573,0.87709227,-0.04969249,0.9986943,0.01184693,-0.87578729,-0.04927299,0.4801757,,,
0.48031468,0.01311696,0.87699813,-0.04976787,0.99868482,0.0123199,-0.87568313,-0.04956376,0.48033578,,,
0.48044827,0.0130448,0.87692603,-0.04976847,0.99868367,0.01241102,-0.8756098,-0.04960612,0.48046506,,,
0.4806241,0.01299874,0.87683037,-0.04981818,0.99868005,0.01250212,-0.87551049,-0.04969091,0.48063727,,,
0.48053619,0.01293558,0.87687947,-0.04987939,0.99867574,0.01260196,-0.87555524,-0.04979391,0.48054505,-0.0025893,-0.00224167,0.00369144
0.480578566,0.0129616279,0.876855833,-0.0499284603,0.998673289,0.0126019726,-0.875529157,-0.0498363027,0.480588132,0.0026044487,-0.000195622444,0.0068931384
0.48057857,0.0128755,0.8768571,-0.05001445,0.99866714,0.01274726,-0.87552425,-0.04998159,0.48058198,,,
0.48066015,0.01313202,0.87680855,-0.05005686,0.99866835,0.01248369,-0.87547701,-0.0498907,0.48067742,0.00206213,0.00641203,-0.00271204
0.480656974,0.0132502119,0.876808524,-0.0500871558,0.998668299,0.0123654934,-0.875477032,-0.04986041,0.480680548,0.00662504183,0.00114309788,0.000159349875
0.48017168,0.01324203,0.87707459,-0.05015919,0.99866447,0.01238284,-0.87573925,-0.04993924,0.4801946,,,
0.48008373,0.0131357001,0.877124266,-0.0502634764,0.998657071,0.0125553639,-0.875781426,-0.050114944,0.480099258,-0.0018447123,-0.00622624159,0.000792182866
0.48003816,0.01314166,0.87714916,-0.05033072,0.99865334,0.01258247,-0.87580258,-0.05018762,0.48005314,-0.00521269,-0.00150633,0.00394536
0.479947014,0.0131536355,0.877198815,-0.0504651534,0.998645876,0.0126365569,-0.875844762,-0.0503328536,0.479960906,-0.00551459333,-0.00056040287,-2.37252098e-05
0.47985585,0.01316553,0.87724854,-0.05059965,0.99863838,0.01269074,-0.87588699,-0.0504782,0.47986864,0.00253459,0.00121951,-0.00558775
0.479855851,0.0131224572,0.877249198,-0.0506426632,0.998635278,0.0127633393,-0.87588451,-0.050550799,0.479865537,0.00737028103,-0.000181555748,-0.00191846746
0.48025004,0.01305661,0.87703444,-0.05079111,0.99862539,0.01294563,-0.87565984,-0.05076269,0.48025305,,,
0.48055617,0.01305685,0.87686676,-0.05087165,0.99862046,0.01300979,-0.87548722,-0.05085959,0.48055745,-0.00396536,-0.00397831,-0.00416791
0.480598644,0.013039936,0.876843715,-0.0509636848,0.998614818,0.013082382,-0.875458533,-0.0509745619,0.480597491,-0.00804622658,-0.000857710838,0.00151905871
0.48072889,0.01300008,0.87677289,-0.05108047,0.9986073,0.01320055,-0.8753802,-0.05113186,0.48072343,,,
0.48077123,0.01289708,0.87675116,-0.05125841,0.99859527,0.01341841,-0.8753465,-0.05139206,0.48075696,,,
0.48072889,0.01282788,0.87677542,-0.0512524,0.9985946,0.01349109,-0.87537014,-0.0514224,0.48071074,,,
0.48076478,0.01304732,0.87675252,-0.05140502,0.99858896,0.01332738,-0.8753415,-0.05147681,0.4807571,,,
0.48080711,0.0130735,0.87672886,-0.05145403,0.99858643,0.01332731,-0.87531531,-0.05151911,0.48080014,,,
0.48076154,0.0131225,0.8767532,-0.05147831,0.99858579,0.01328179,-0.875339,-0.05151915,0.48075717,0.00266759,-0.00620407,0.00184519
0.48071272,0.01328975,0.87677741,-0.05153282,0.99858514,0.01311797,-0.87536257,-0.05148879,0.48071744,0.0012132,0.00244927,-0.00467657
0.480667148,0.0132957002,0.876802308,-0.0516000696,0.998581314,0.0131450606,-0.875383628,-0.05156146,0.480671291,0.000222944887,-0.00193595886,-0.0048771021
0.4805825,0.01320038,0.87685017,-0.05154497,0.9985832,0.01321769,-0.87543338,-0.0515494,0.48058202,-0.00385924,-0.00254184,-0.00285058
0.48054017,0.01317426,0.87687377,-0.05149594,0.99858573,0.01321769,-0.8754595,-0.05150707,0.48053897,,,
0.48045549,0.01307897,0.87692156,-0.05144088,0.9985876,0.0132903,-0.87550918,-0.05149502,0.48044969,,,
0.48032522,0.01298962,0.87699423,-0.05145308,0.99858564,0.01339001,-0.87557992,-0.05155561,0.48031423,0.0010584,-0.00498974,-0.00265942
0.4802404,0.01293739,0.87704144,-0.05135498,0.99859069,0.01338999,-0.87563219,-0.05147086,0.48022799,,,
0.48006451,0.01294019,0.87713774,-0.05134837,0.99859128,0.01337141,-0.87572908,-0.05145874,0.48005269,,,
0.48001892,0.01303234,0.87716134,-0.05132965,0.99859382,0.0132532,-0.87575517,-0.05138617,0.48001287,0.00248689,0.00142062,0.00535171
0.47988859,0.01298615,0.8772333,-0.05129878,0.99859505,0.01328015,-0.87582837,-0.05137399,0.47988054,,,
0.47980062,0.01300911,0.87728107,-0.05127394,0.99859693,0.01323454,-0.87587801,-0.05133161,0.47979445,,,
0.47980062,0.01300911,0.87728107,-0.05127394,0.99859693,0.01323454,-0.87587801,-0.05133161,0.47979445,-0.00429676,-0.00367266,-0.00484357
0.47984621,0.01296005,0.87725688,-0.05124975,0.99859757,0.01328018,-0.87585447,-0.05133164,0.47983746,,,
0.479718954,0.0128817856,0.877327594,-0.0511025967,0.998605108,0.0132801757,-0.875932744,-0.051204473,0.479708091,0.00362383714,1.20401382e-05,0.00409628404
