0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.60413243,0.01507214,-0.79674135,-0.17303988,0.97348339,0.14962382,0.77786962,0.22826063,-0.58550481,0.00572229,-0.00714892,-0.00632185,,,
-0.60398312,0.01446878,-0.79686561,-0.17312633,0.97357926,0.14889825,0.77796621,0.22789048,-0.58552051,-0.00373842,0.00360268,0.00383682,,,
-0.60398312,0.01446878,-0.79686561,-0.17312633,0.97357926,0.14889825,0.77796621,0.22789048,-0.58552051,-0.00373842,0.00360268,0.00383682,,,
-0.60398312,0.01446878,-0.79686561,-0.17312633,0.97357926,0.14889825,0.77796621,0.22789048,-0.58552051,-0.00373842,0.00360268,0.00383682,,,
-0.60398312,0.01446878,-0.79686561,-0.17312633,0.97357926,0.14889825,0.77796621,0.22789048,-0.58552051,-0.00373842,0.00360268,0.00383682,,,
-0.60398312,0.01446878,-0.79686561,-0.17312633,0.97357926,0.14889825,0.77796621,0.22789048,-0.58552051,-0.00373842,0.00360268,0.00383682,,,
-0.60512443,0.01409811,-0.79600592,-0.17365223,0.97343156,0.1492511,0.77696144,0.22854372,-0.58659904,0.00382296,-0.002464,-0.00377085,,,
-0.605479471,0.0141738102,-0.795734677,-0.173515227,0.973438077,0.149367923,0.776715545,0.228511298,-0.5869374,-0.000607140595,4.75048982e-05,-0.00532258023,,,
-0.60582644,0.01410224,-0.79547166,-0.17338576,0.97347043,0.14930741,0.7764737,0.22837787,-0.58730899,0.00683069,-0.00307083,-0.00418365,,,
-0.606047474,0.0140075661,-0.795305017,-0.173455437,0.973455498,0.149323816,0.776285703,0.228447321,-0.587530554,0.00623338018,0.000169455991,-0.000614092918,,,
-0.606047474,0.0140075661,-0.795305017,-0.173455437,0.973455498,0.149323816,0.776285703,0.228447321,-0.587530554,0.00623338018,0.000169455991,-0.000614092918,,,
-0.60687604,0.01301076,-0.79468978,-0.17419104,0.97337992,0.14895976,0.77547315,0.22882799,-0.58845459,0.00384758,-0.00285113,-0.00347007,,,
-0.60707314,0.01268067,-0.79454463,-0.17448537,0.97334398,0.14885009,0.77525275,0.22899933,-0.58867839,,,,,,
-0.60730676,0.01186122,-0.7943789,-0.17506299,0.97331363,0.14836953,0.77493966,0.22917216,-0.58902349,,,,,,
-0.607471341,0.0111828395,-0.794262703,-0.175623305,0.973265288,0.148024083,0.774683646,0.229411461,-0.589266799,-0.00344188442,-0.000683247985,-0.00369863282,,,
-0.60751551,0.01084067,-0.79423378,-0.17589876,0.97324499,0.14783036,0.77458663,0.22951399,-0.58935457,,,,,,
