0,1,2,3,4,5,6,7,8,9,10,11
-0.14550717,0.21726785,-0.96520587,-0.21379882,-0.95944244,-0.18373981,-0.96598021,0.17962442,0.18605734,-0.04954924,-0.02962744,-0.10705464
-0.16117733,0.22491648,-0.96095499,-0.21990594,-0.95739136,-0.1871984,-0.96211397,0.18114757,0.2037702,-0.07315156,-0.04968762,-0.15117644
-0.17682861,0.23372809,-0.95608713,-0.22592049,-0.95509681,-0.19170193,-0.95796208,0.18210129,0.22169264,-0.06380533,-0.02874374,-0.18821429
-0.18538074,0.23826645,-0.95334312,-0.22875346,-0.95396996,-0.19394124,-0.95567037,0.18212757,0.23135192,-0.02494583,-0.00103116,-0.20093417
-0.20276553,0.24556493,-0.94793666,-0.23403457,-0.95214406,-0.19659441,-0.95084902,0.18198737,0.25053277,0.07380139,0.04796278,-0.18079069
-0.21861007,0.24859003,-0.94361678,-0.2371902,-0.95154169,-0.19572735,-0.94654658,0.18102869,0.26697973,0.17404476,0.05794561,-0.10507615
-0.22482863,0.24915561,-0.94200504,-0.23779495,-0.95155501,-0.19492694,-0.94493681,0.18017888,0.27318483,0.20824526,0.05127382,-0.06997626
-0.22482863,0.24915561,-0.94200504,-0.23779495,-0.95155501,-0.19492694,-0.94493681,0.18017888,0.27318483,0.20824526,0.05127382,-0.06997626
-0.23890026,0.25465077,-0.9370591,-0.23799979,-0.95092309,-0.19774108,-0.94142597,0.17577947,0.2877825,0.25038144,0.07234263,0.02605195
-0.24042185,0.25709159,-0.93600275,-0.23932538,-0.95021778,-0.19952286,-0.94070218,0.17603956,0.28998176,0.23327951,0.09404707,0.00153546
-0.24138277,0.26103503,-0.93466317,-0.24380356,-0.94856461,-0.20195362,-0.93930525,0.17912608,0.29260826,0.16130176,0.09113443,-0.07504702
-0.24137129,0.26154322,-0.93452389,-0.24962828,-0.94732498,-0.20065118,-0.93777688,0.18485216,0.29394577,0.06294706,-0.00324136,-0.16183275
-0.24185505,0.26060156,-0.93466196,-0.25230731,-0.94701439,-0.1987581,-0.93693499,0.18775139,0.29479188,0.02246951,-0.07055497,-0.19643603
-0.24476826,0.25763481,-0.93472594,-0.2561525,-0.94698162,-0.19393645,-0.93513324,0.1919629,0.29778507,-0.01363797,-0.17644328,-0.22656924
-0.24988551,0.25585431,-0.9338606,-0.25769148,-0.9472479,-0.19056816,-0.93335532,0.1930277,0.30263519,-0.0166053,-0.22210211,-0.22786008
-0.25283864,0.25622926,-0.93296253,-0.25792289,-0.94724815,-0.19025396,-0.93249574,0.19252884,0.30558843,0.00132614,-0.20997792,-0.21769147
-0.25877962,0.25987004,-0.93032264,-0.25844434,-0.94664366,-0.19253987,-0.93071971,0.19061123,0.31213448,0.05698533,-0.13550454,-0.17464665
-0.26413637,0.26437687,-0.92754339,-0.25942942,-0.94572958,-0.1956828,-0.92893931,0.1889451,0.31838883,0.09665881,-0.05495346,-0.11175807
-0.26642742,0.26637506,-0.92631568,-0.25996501,-0.94529614,-0.19706188,-0.92813502,0.18830697,0.32110102,0.11119715,-0.02352047,-0.0888477
-0.26989353,0.26966764,-0.92435763,-0.26075946,-0.94458039,-0.1994309,-0.92691002,0.18720989,0.32525433,0.14843221,0.01140332,-0.04963807
-0.27147508,0.27062082,-0.92361563,-0.26047877,-0.94449973,-0.20017829,-0.926527,0.18623885,0.32689893,0.1758509,0.00419092,-0.06213694
-0.27136842,0.27018644,-0.92377397,-0.25972038,-0.94474114,-0.20002332,-0.92677095,0.18564291,0.32654595,0.17618628,-0.00667089,-0.08053354
-0.26913177,0.26899213,-0.92477636,-0.25673237,-0.9454981,-0.20030433,-0.92825459,0.18351177,0.32352256,0.16098428,-0.01042855,-0.130309
