0,1,2,3,4,5,6,7,8,9,10,11
0.08808096,0.17196005,0.98115821,0.9831641,0.14329779,-0.1133757,-0.16009387,0.97462579,-0.15644312,0.0132139,-0.00771832,0.01479713
0.0880797812,0.172513903,0.981061016,0.983166486,0.143219725,-0.113453049,-0.160079432,0.974539321,-0.156995063,-0.000687991036,-0.00419294834,0.00511186616
0.08802471,0.17289268,0.98099929,0.98317591,0.14315736,-0.11345016,-0.1600519,0.97448137,-0.15738247,-0.0053646,-0.00675327,0.00805963
0.08803849,0.17288931,0.98099865,0.98318845,0.14307168,-0.11344957,-0.15996726,0.97449455,-0.1573869,0.00162929,-0.01117253,0.01455875
0.08796945,0.17343382,0.98090873,0.98321182,0.14291504,-0.11344462,-0.15986168,0.97442079,-0.15794998,-0.00202292,-0.01829636,0.00127187
0.0879005,0.17389724,0.98083293,0.98322201,0.14284822,-0.11344094,-0.1598373,0.97434805,-0.15842315,-0.01477219,0.00328672,-0.00627953
0.08783305,0.17376621,0.98086221,0.98322304,0.14290473,-0.11336097,-0.15986816,0.97436315,-0.15829919,-0.00844594,0.00369561,0.00366995
0.08783449,0.17329351,0.98094565,0.98323371,0.142893,-0.11328274,-0.15980139,0.97444901,-0.15783705,0.00569765,-0.01170915,0.01603599
0.08794345,0.17329262,0.98093603,0.9832504,0.14271441,-0.11336285,-0.15963859,0.97447532,-0.1578392,0.00432453,-0.02314436,0.00129905
0.08791576,0.17350245,0.98090141,0.98325842,0.14266069,-0.11336084,-0.1596044,0.97444584,-0.15805558,-0.00180468,-0.00749826,-0.0039297
0.08788819,0.17379328,0.98085239,0.98327961,0.14251704,-0.11335759,-0.15948889,0.97441502,-0.15836177,-0.00643742,-0.00203443,0.01420204
0.08781924,0.17437831,0.98075479,0.98330957,0.14231536,-0.11335167,-0.15934253,0.97434004,-0.15896983,-0.01218394,-0.01528537,0.00820827
0.08785906,0.17471893,0.98069059,0.98331653,0.14220518,-0.11342943,-0.15927753,0.9742951,-0.15930998,-0.01173581,-0.01365811,0.00324508
0.08780199,0.17565128,0.98052911,0.98332845,0.14206467,-0.11350196,-0.15923526,0.97414792,-0.16024931,-0.0076031,-0.01143348,-0.00525803
0.08765127,0.17614915,0.98045336,0.98335359,0.14196036,-0.11341531,-0.15916355,0.9740733,-0.16077392,-0.00701544,-0.0035677,0.00239983
0.0874748605,0.176303038,0.980441339,0.983383983,0.141880766,-0.113250304,-0.159072065,0.974056943,-0.160962527,-0.00056375307,-0.00366765261,0.00660706637
0.08742134,0.17645277,0.98041925,0.98344354,0.14153662,-0.1131643,-0.15873337,0.97407996,-0.16115801,-0.00436499,-0.01800883,0.01319475
0.0876930099,0.176666493,0.980356442,0.983476198,0.141118188,-0.113402385,-0.158380466,0.974101885,-0.161372167,-0.000764832133,-0.0171648264,0.00227633491
0.0879367798,0.176846255,0.980302223,0.983477435,0.140916205,-0.113642804,-0.158237739,0.974098534,-0.161532558,-8.51012301e-05,-0.00878679752,-0.00289828773
0.0886263263,0.177273849,0.980162809,0.983423831,0.140702367,-0.114368702,-0.158185706,0.974051648,-0.161865319,-0.00635830825,0.0072966814,-0.000377108983
0.0894106,0.17762261,0.98002848,0.98336067,0.14048515,-0.11517638,-0.15813732,0.97401951,-0.16210619,-0.00217217,-0.01196837,0.0039242
0.0905747,0.17761588,0.97992281,0.98325321,0.14030102,-0.11631272,-0.1581431,0.97404729,-0.16193363,0.00534809,-0.01099676,-0.00391842
0.09130679,0.17711481,0.9799456,0.98317366,0.14031408,-0.11696782,-0.15821688,0.97413667,-0.16132297,-0.00315913,-0.01350915,0.00202901
0.0915779,0.17688219,0.97996228,0.98313322,0.1403912,-0.11721462,-0.15831121,0.9741678,-0.16104199,-0.00539059,-0.01831323,-0.00670389
0.09233712,0.17613104,0.98002641,0.98303852,0.14050409,-0.11787245,-0.15845874,0.97428769,-0.16016987,-0.00690757,0.00930142,-0.0042715
0.0928253175,0.175693376,0.980058831,0.982997104,0.140449728,-0.118281792,-0.15843033,0.97437453,-0.159668794,0.000560270157,-0.0091817975,0.0010255829
0.0932045861,0.175499857,0.98005753,0.982978851,0.140303517,-0.118606732,-0.158321009,0.974430489,-0.159435736,0.00039849442,0.00467789173,-0.00584975909
0.09362501,0.17517403,0.98007568,0.98297772,0.14003579,-0.11893151,-0.15807935,0.97452756,-0.15908129,-0.00425239,-0.01855999,-0.0082792
0.09377327,0.17559374,0.97998644,0.98301311,0.13965558,-0.11908634,-0.1577714,0.97450662,-0.15951499,-0.0194234,-0.01278794,-0.00211359
0.09358374,0.17656003,0.97983094,0.98316204,0.13875852,-0.11890541,-0.15695384,0.97446019,-0.16060158,-0.03829359,0.00634998,-0.02238235
0.09267685,0.17757983,0.97973281,0.98333226,0.13825854,-0.11807713,-0.15642453,0.97434591,-0.1618066,-0.07192652,0.00327361,-0.01751207
0.09267685,0.17757983,0.97973281,0.98333226,0.13825854,-0.11807713,-0.15642453,0.97434591,-0.1618066,-0.07192652,0.00327361,-0.01751207
0.08930369,0.17978542,0.97964392,0.98377698,0.13772483,-0.11495599,-0.15558878,0.97401706,-0.16456948,-0.0928737,-0.03294879,-0.05328913
0.08670538,0.1795771,0.97991538,0.98412485,0.13745604,-0.11226768,-0.15485596,0.97409333,-0.16480808,-0.08396349,-0.02022558,-0.05583238
0.08670538,0.1795771,0.97991538,0.98412485,0.13745604,-0.11226768,-0.15485596,0.97409333,-0.16480808,-0.08396349,-0.02022558,-0.05583238
0.07743076,0.1756925,0.98139522,0.98528319,0.13696822,-0.10225797,-0.15238589,0.97487015,-0.16250129,-0.13976917,-0.04829377,-0.01144011
0.07468914,0.1756944,0.98160733,0.98560115,0.13673574,-0.09946683,-0.15169654,0.97490243,-0.16295191,-0.14432706,-0.04568231,-0.01494056
0.06831692,0.17628994,0.98196468,0.98624944,0.13652722,-0.09312543,-0.15048197,0.97482416,-0.16453873,-0.13093044,-0.04835641,-0.04684956
0.06114861,0.17419179,0.98281126,0.98689173,0.13678256,-0.08564554,-0.14935015,0.97516546,-0.16354434,-0.08645325,-0.04610085,-0.03352135
0.04787738,0.16986413,0.98430376,0.98791567,0.13737888,-0.07176091,-0.14741214,0.97584485,-0.16123408,-0.05631349,-0.04734159,-0.02221937
0.03754538,0.16673645,0.98528646,0.98854802,0.1380172,-0.06102588,-0.14616176,0.97629417,-0.15964511,-0.06328481,-0.04216957,-0.02359582
0.03176985,0.16530218,0.98573104,0.98883536,0.13845499,-0.055088,-0.14558547,0.97647593,-0.15905788,-0.0629922,-0.05389363,-0.02739274
0.01910776,0.16252502,0.98651938,0.98932795,0.13947885,-0.04214071,-0.1444475,0.97679642,-0.1581254,-0.03338658,-0.04023623,0.00134165
