0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.963109557,0.00356994735,0.269085916,0.0493418187,-0.985303194,-0.163531754,0.264547462,0.170776184,-0.949131064,0.00393401971,0.000680446567,-0.00342333247,,,
0.96298817,0.00363475,0.26951914,0.04961501,-0.98521378,-0.16398708,0.26493797,0.17128981,-0.94892955,0.00353424,0.00438809,0.00189615,,,
0.96292622,0.00371516,0.2697393,0.04978885,-0.9851748,-0.16416929,0.26513046,0.17151292,-0.94883562,,,,,,
0.962949602,0.00371032009,0.269655881,0.0497938118,-0.985159424,-0.164259991,0.265044595,0.171601287,-0.948843624,9.15717101e-05,-0.0088202348,-0.002051563,,,
0.9628923,0.00360917,0.26986178,0.04980828,-0.98511105,-0.16454564,0.26524996,0.17188108,-0.94873562,,,,,,
0.96280098,0.00345625,0.27018942,0.04978892,-0.98506657,-0.16481839,0.26558488,0.17213975,-0.94859515,0.00378211,-0.00304985,0.0012413,,,
0.96275411,0.00342244,0.27035682,0.04982179,-0.98504309,-0.16494826,0.26574859,0.17227428,-0.9485248,,,,,,
0.96263446,0.00343401,0.27078236,0.04997834,-0.98499569,-0.16518205,0.26615229,0.17254319,-0.94836242,-0.00139802,-0.00148261,0.00763196,,,
0.96261921,0.00354806,0.27083512,0.05011946,-0.98498014,-0.16523408,0.26618094,0.17263161,-0.94833863,,,,,,
0.962509933,0.00359426952,0.271222635,0.0503264812,-0.98491742,-0.165545492,0.26653683,0.172988861,-0.948173694,0.00530049857,-0.000567912997,0.0030560114,,,
0.96243698,0.00360681,0.27148123,0.05048245,-0.98485249,-0.16588256,0.26677067,0.17335655,-0.94804053,,,,,,
0.96240284,0.00353318,0.27160318,0.05047008,-0.98482922,-0.16602518,0.26689613,0.17349093,-0.94798077,,,,,,
0.96232155,0.00342553,0.27189244,0.05049075,-0.98478206,-0.16629714,0.26718518,0.17375937,-0.94784995,,,,,,
0.96224016,0.00335064,0.27218127,0.05047926,-0.98477617,-0.16633599,0.26748031,0.17379467,-0.94776032,,,,,,
0.96221656,0.00334454,0.27226479,0.05048504,-0.98477813,-0.16632304,0.26756413,0.17378408,-0.94773867,,,,,,
0.96219294,0.00332751,0.27234842,0.05050157,-0.98476622,-0.16638772,0.2676459,0.17385111,-0.94770315,,,,,,
0.96218231,0.00327085,0.27238668,0.05047274,-0.98475474,-0.16646553,0.26768957,0.17391829,-0.94767868,,,,,,
0.96218231,0.00327085,0.27238668,0.05047274,-0.98475474,-0.16646553,0.26768957,0.17391829,-0.94767868,,,,,,
0.962205927,0.00326598015,0.272303305,0.0504777207,-0.984739119,-0.166556279,0.26760373,0.174006689,-0.947686679,0.00491718296,-0.000785112323,0.00258912519,,,
0.96222954,0.00327208,0.27221979,0.05047193,-0.98473715,-0.16656922,0.26751992,0.17401728,-0.94770832,,,,,,
0.96224251,0.00323246,0.27217438,0.05042652,-0.98473712,-0.16658223,0.26748179,0.17401731,-0.94771891,,,,,,
0.962321548,0.00339271846,0.271892862,0.0505229991,-0.984741127,-0.16653038,0.267179089,0.173992616,-0.947809016,-0.000145120779,-0.00634956313,0.00364537071,,,
0.962353364,0.00354075656,0.271778347,0.0506310866,-0.984748819,-0.166452716,0.267044004,0.173946764,-0.947855616,0.0014582997,-0.00968307164,-0.000807154924,,,
0.9623404,0.00358036,0.27182374,0.05067648,-0.9847486,-0.16643971,0.26708212,0.17394672,-0.9478448,0.005241,-0.00786519,-0.00122615,,,
0.962322648,0.00380154019,0.271883549,0.0508811395,-0.984757572,-0.166322947,0.267107143,0.173890084,-0.947847935,0.000613461249,0.00563156558,-0.00325889746,,,
0.96233324,0.00385817,0.27184525,0.05091002,-0.98476931,-0.16624528,0.26706347,0.173823,-0.94787266,-0.00116376,0.00544071,-0.00450778,,,
0.96239334,0.00387445,0.2716322,0.05081011,-0.98482028,-0.16597321,0.26686588,0.17353318,-0.94798133,,,,,,
0.96248749,0.00395335,0.27129726,0.05073339,-0.98488094,-0.16563629,0.26654072,0.17318668,-0.94813615,,,,,,
0.96246396,0.00396912,0.27138051,0.05071769,-0.98491036,-0.16546777,0.26662868,0.17302055,-0.94814203,0.00116635,-0.00364751,-0.00374355,,,
0.96244043,0.00400675,0.27146338,0.0506805,-0.98496636,-0.16514364,0.26672065,0.17269882,-0.9481745,,,,,,
0.96246396,0.00404556,0.27137938,0.05064258,-0.98500541,-0.1649232,0.26664295,0.17247599,-0.94823709,,,,,,
