0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.91425132,-0.02451215,0.40440534,0.01700631,-0.99496655,-0.0987544,0.40479045,0.09716378,-0.90923262,-0.01038222,0.00099903,0.00419369,,,
0.914036385,-0.0246345719,0.404883484,0.0169605212,-0.994960321,-0.0988258503,0.405277483,0.097197458,-0.90901213,-0.000873480225,-0.00268906355,-0.00456342939,,,
0.91365932,-0.02493761,0.40571512,0.01684274,-0.99493659,-0.09908398,0.40613171,0.09736236,-0.90861308,0.01378303,0.00602311,-0.00298604,,,
0.91373032,-0.02513887,0.40554276,0.01670661,-0.99491564,-0.0993148,0.40597756,0.09752219,-0.90866458,,,,,,
0.913801999,-0.0251375034,0.405381308,0.0167050944,-0.9949122,-0.099350308,0.405816263,0.097558443,-0.908732826,-0.00780826481,-0.000634372234,0.00587881403,,,
0.91365783,-0.02535994,0.40569229,0.01659061,-0.99489373,-0.09955474,0.40614543,0.09768966,-0.90857171,0.01143419,-0.00573802,-0.00715406,,,
0.913567148,-0.0256064726,0.405880994,0.0164157777,-0.994880718,-0.0997146981,0.406356488,0.0977589245,-0.908469996,0.00182048453,0.000586569309,-0.00502575515,,,
0.91358447,-0.02573255,0.40583403,0.01628886,-0.99487931,-0.0997502,0.40632266,0.09774081,-0.90848715,,,,,,
0.913530435,-0.025792748,0.405951813,0.0162648952,-0.994873285,-0.0998123219,0.406445068,0.0977843575,-0.908427504,-0.00386041473,-0.000882685184,0.00563351158,,,
0.91335001,-0.02596472,0.40634664,0.01610005,-0.99488144,-0.09975917,0.40685691,0.09765724,-0.90825695,,,,,,
0.91327726,-0.02615167,0.40649814,0.01594996,-0.99487576,-0.09983907,0.4070261,0.09766438,-0.90818029,0.0117558,-0.00302851,-0.00217025,,,
0.91333001,-0.02634426,0.40636716,0.01572081,-0.99488031,-0.09983008,0.40691663,0.09756623,-0.90823989,,,,,,
0.913382703,-0.0265709644,0.406233938,0.0155258189,-0.994868109,-0.0999808641,0.406805823,0.0976279063,-0.908282777,-0.00848193374,0.000434875488,0.00537438644,,,
0.91332857,-0.02663119,0.4063517,0.01550191,-0.99486238,-0.10004316,0.40692827,0.09767151,-0.9082234,-0.0036774,-0.00216627,0.00622704,,,
0.913093075,-0.0269646285,0.40685863,0.0152459068,-0.994855546,-0.100149878,0.407466071,0.0976490887,-0.907984609,0.0111044534,0.00285178423,0.000689110719,,,
0.91294749,-0.02725423,0.40716592,0.01503016,-0.99484446,-0.10029196,0.40780016,0.09768106,-0.90783111,0.00665101,0.00302559,-0.01000942,,,
0.913017295,-0.0276069747,0.406985556,0.0147082887,-0.994830181,-0.1004782,0.407655558,0.0977243948,-0.907891079,-0.00489635393,-0.00303530693,0.000666414038,,,
0.91303384,-0.02780019,0.4069353,0.01447988,-0.9948364,-0.10045149,0.40762669,0.09760798,-0.90791674,-0.00128162,-0.00193298,0.00620374,,,
0.912942941,-0.027945302,0.407129276,0.0143724092,-0.994831872,-0.100513692,0.407834061,0.0976146939,-0.907823095,0.00950364023,0.000275969505,-0.00241551222,,,
0.9129588,-0.0282398177,0.40707337,0.0140767489,-0.994828771,-0.100584511,0.407808854,0.097559784,-0.907840142,0.00602181302,0.00201922655,0.000229288591,,,
0.91304785,-0.02834743,0.40686612,0.01393109,-0.99483192,-0.1005753,0.40761445,0.09749815,-0.90793423,-0.00608255,0.00482959,0.00301278,,,
0.91295753,-0.02840828,0.40706447,0.01390798,-0.99482737,-0.10061979,0.40781746,0.09752304,-0.90784001,,,,,,
0.91284752,-0.02868007,0.4072921,0.01367441,-0.99482273,-0.10069981,0.40807157,0.09749305,-0.90772927,0.0059378,0.00272709,-0.00424356,,,
0.91281014,-0.02886627,0.4073627,0.01352359,-0.99481499,-0.10079733,0.4081602,0.09751783,-0.90768683,0.00706177,-0.00295812,0.00339133,,,
0.91277204,-0.02913677,0.40742886,0.01328844,-0.99480678,-0.10091276,0.40825316,0.09752444,-0.90764466,0.0052256,0.00313765,0.00164317,,,
0.91284269,-0.02932101,0.4072573,0.01313523,-0.99479339,-0.10106325,0.4081001,0.09760427,-0.90770475,0.00708429,0.00260955,-0.00289007,,,
0.912896367,-0.029379204,0.407132742,0.0131089881,-0.99478174,-0.101178413,0.407980835,0.0977025035,-0.907747488,0.00482856669,0.00265914202,-0.000597901642,,,
0.91291329,-0.02953941,0.40708323,0.01301626,-0.99476327,-0.10137347,0.40794596,0.09784389,-0.90774811,0.0021272,0.00297123,-0.0055637,,,
0.912912553,-0.0296407463,0.40707753,0.0129490493,-0.994754419,-0.101471116,0.407949766,0.0979055231,-0.907739995,0.00249475846,-0.000288844109,-0.00481096283,,,
0.9129302,-0.02969963,0.40703363,0.01292358,-0.99474455,-0.10156869,0.40791105,0.09798546,-0.90774851,,,,,,
0.91296621,-0.02969895,0.40695292,0.01292275,-0.99474278,-0.10158633,0.40783049,0.09800384,-0.90778274,-0.00288231,-0.00236326,0.00899047,,,
0.912893431,-0.029801636,0.40710864,0.0128571593,-0.994737265,-0.101648578,0.407995436,0.0980285798,-0.907705949,0.00951652788,0.000111699104,-0.00693330681,,,
0.91291106,-0.0298434,0.40706604,0.01281456,-0.99473602,-0.10166622,0.40795732,0.09802859,-0.90772309,0.00976427,-0.00251633,0.00434855,,,
0.91316148,-0.03005824,0.40648815,0.01269123,-0.99469691,-0.10206442,0.40740035,0.09836013,-0.90793744,,,,,,
0.91312551,-0.03007597,0.40656762,0.01270918,-0.99469004,-0.10212655,0.40748039,0.0984215,-0.90789459,,,,,,
0.91296318,-0.03015543,0.40692613,0.0127051,-0.99468107,-0.10221592,0.4078441,0.09848941,-0.90772406,0.00946034,-0.00121999,-0.01484329,,,
0.9130168,-0.0302135554,0.406801488,0.0126787106,-0.994669443,-0.102330937,0.407724858,0.098587583,-0.907766828,0.00731397839,0.000638186932,-0.0015694024,,,
0.91310714,-0.03015259,0.40660321,0.01270163,-0.9946738,-0.10228631,0.4075218,0.09856289,-0.90786075,,,,,,
0.91321503,-0.03013337,0.40636224,0.01268191,-0.99467675,-0.1022592,0.40728057,0.09853809,-0.90797159,0.00443029,-0.00452673,0.00832977,,,
0.91325099,-0.0301156,0.40628274,0.01266395,-0.99468341,-0.10219694,0.40720049,0.0984766,-0.90801421,0.00703563,0.0029617,0.00196159,,,
0.91326857,-0.03015736,0.40624013,0.01262133,-0.9946822,-0.10221456,0.40716239,0.09847664,-0.90803136,-0.00120112,0.00667101,-0.00217846,,,
0.91328693,-0.03013195,0.40620076,0.01268018,-0.99467332,-0.10229446,0.4071194,0.09857489,-0.90804005,,,,,,
0.91334043,-0.03017298,0.40607738,0.01263665,-0.99467019,-0.10232959,0.40700069,0.09859321,-0.90809121,,,,,,
0.91337636,-0.03017225,0.40599662,0.01263579,-0.99466849,-0.10234721,0.40692009,0.09861161,-0.90812544,0.00471773,-0.00146103,0.00481133,,,
0.91343061,-0.03014608,0.40587649,0.01269372,-0.99465771,-0.10244463,0.40679649,0.09872815,-0.90816814,,,,,,
0.91339471,-0.03014683,0.40595725,0.01269462,-0.99465962,-0.10242712,0.40687709,0.09870987,-0.90813414,0.00931518,0.00175935,-0.00305038,,,
0.91337713,-0.03008803,0.40600113,0.01272016,-0.99466919,-0.10232962,0.40691572,0.09862994,-0.90812537,,,,,,
0.9134673,-0.03002704,0.40580275,0.01274308,-0.99467349,-0.1022849,0.40671257,0.09860509,-0.90821907,,,,,,
0.91355739,-0.02996608,0.40560439,0.012766,-0.99467786,-0.10224019,0.40650943,0.09858023,-0.90831277,,,,,,
0.91352227,-0.02986552,0.40569089,0.01283419,-0.99468859,-0.10212509,0.40658619,0.09850025,-0.90828686,,,,,,
0.913379403,-0.0297841862,0.406018409,0.012922065,-0.994696436,-0.102037181,0.406904248,0.098445255,-0.908150345,0.00533115584,0.000876367092,0.000824041548,,,
0.91330755,-0.02978565,0.40617995,0.01292383,-0.99470029,-0.10200214,0.40706548,0.09840872,-0.90808235,0.00706866,-0.00364494,-0.0055358,,,
0.91329069,-0.02964257,0.40622828,0.01303371,-0.99471034,-0.10188691,0.40709976,0.09834703,-0.90807332,0.00190119,0.00372964,-0.00521779,,,
0.913292141,-0.0294570773,0.406238531,0.0131854065,-0.994720357,-0.101771938,0.407091646,0.0983039315,-0.90808188,0.00491466001,0.000772535801,-0.00313831959,,,
0.91327595,-0.02919563,0.40629381,0.01334547,-0.99474811,-0.10147926,0.40712276,0.09810075,-0.90808989,0.00428964,-0.00206226,-0.00201388,,,
0.91325902,-0.02905256,0.40634209,0.01345537,-0.99475816,-0.10136413,0.40715709,0.09803919,-0.90808093,,,,,,
0.91322376,-0.02893489,0.40642972,0.01350637,-0.99477734,-0.10116908,0.40723448,0.09787939,-0.90806347,0.00524433,-0.00257522,-0.00702267,,,
0.91326105,-0.02869744,0.40636276,0.01360591,-0.99481032,-0.10083173,0.40714753,0.09761462,-0.90813106,0.00734605,0.00506145,-0.00312136,,,
0.913370176,-0.0284245988,0.40613665,0.0136697009,-0.994856452,-0.100369891,0.406900572,0.0972266319,-0.908283672,0.00441777194,0.00417381525,0.000692858943,,,
0.91344265,-0.02828785,0.40598316,0.01370121,-0.99487825,-0.1001476,0.40673678,0.09704155,-0.90837665,0.00228264,0.00105125,-0.00478248,,,
0.913641621,-0.0279542897,0.405558292,0.0137883193,-0.994927738,-0.099640626,0.406286663,0.09662779,-0.90862193,-0.00556119764,-0.00241309404,0.000871894415,,,
0.91369696,-0.02762343,0.40545632,0.01387865,-0.99498457,-0.09906312,0.40615916,0.09614086,-0.90873102,0.00353231,-0.00275433,0.00259386,,,
0.913842098,-0.0271977981,0.40515787,0.0139582043,-0.995060867,-0.0982803551,0.405829753,0.0954680022,-0.908948877,0.00744100334,0.000778377056,-0.00710712373,,,
0.91409442,-0.02682165,0.40461338,0.01408704,-0.99510726,-0.0977904,0.40525664,0.09508947,-0.90924415,0.00694512,-0.0042097,-0.00172435,,,
0.914220427,-0.0266251279,0.404341571,0.0141430285,-0.995134436,-0.0975052541,0.404970343,0.0948599094,-0.909395663,0.0046205949,-0.000900387764,-0.00294219679,,,
0.9144721,-0.02623225,0.40379778,0.01425523,-0.99518864,-0.09693477,0.40439779,0.09440037,-0.90969829,0.00533337,0.01319367,0.00522015,,,
0.91474141,-0.02578019,0.40321649,0.01439261,-0.99524987,-0.09628388,0.40378337,0.09387819,-0.91002523,-0.00399655,-0.0035044,0.00111768,,,
0.9147956,-0.0255850453,0.403105944,0.0144502745,-0.995279837,-0.0959631797,0.403658502,0.093611686,-0.910107892,-9.12866672e-05,-0.0068576932,0.00198889873,,,
0.91483269,-0.02521284,0.40304523,0.01458394,-0.99533529,-0.09536671,0.40356964,0.09312257,-0.91019755,0.00810853,-0.00516993,0.00311775,,,
0.915208321,-0.0246584455,0.402225915,0.0147876349,-0.995398838,-0.0946700679,0.402709637,0.0925908039,-0.910632657,-0.000874496996,0.00454515219,0.0098660551,,,
0.91544026,-0.02434272,0.401717,0.01489306,-0.99543619,-0.09425874,0.40217821,0.09227104,-0.91089982,0.00208318,-0.0028165,0.0065777,,,
0.91561886,-0.02401953,0.40132924,0.01507567,-0.99546063,-0.09397288,0.40176464,0.09209364,-0.91110042,,,,,,
0.9156547,-0.02390088,0.40125453,0.01512564,-0.99547482,-0.09381225,0.40168105,0.09196886,-0.91114967,,,,,,
0.91570881,-0.02362172,0.40114759,0.01526816,-0.99550463,-0.09347363,0.40155231,0.09171941,-0.9112317,0.00890896,0.00305825,0.00493311,,,
0.91602854,-0.02324603,0.40043891,0.01539801,-0.99554538,-0.09301668,0.40081741,0.0913719,-0.91159003,-0.01304668,-0.00260431,0.01086571,,,
0.91609994,-0.02304259,0.40028728,0.01553195,-0.9955581,-0.09285595,0.40064901,0.09128257,-0.9116728,-0.00613396,-0.00435197,0.01525569,,,
0.91601233,-0.02281606,0.40050073,0.01572752,-0.995571,-0.09268801,0.40084169,0.09120225,-0.91159647,0.00547009,0.00285465,0.00433408,,,
0.91594217,-0.02266523,0.40066974,0.01591437,-0.99556718,-0.09269828,0.40099462,0.09128267,-0.91152128,,,,,,
0.91594248,-0.02258086,0.40067377,0.01599878,-0.99556717,-0.0926807,0.40099053,0.09130049,-0.91152098,0.00448744,-0.00254405,-0.00329017,,,
0.915943032,-0.0224121444,0.400681966,0.0161675974,-0.995567649,-0.0926455593,0.400982482,0.0913361191,-0.911520881,0.000546532217,-0.00145512819,-0.0064429557,,,
0.9159614,-0.022201,0.40065174,0.01637834,-0.99556766,-0.09261043,0.40093198,0.09138959,-0.91153793,0.00158618,-0.0065043,0.00286337,,,
0.91596164,-0.02211664,0.40065584,0.01646276,-0.99556767,-0.09259285,0.40092795,0.0914074,-0.91153768,0.00403738,-0.009951,0.00524157,,,
0.9160329,-0.02196378,0.40050134,0.01664739,-0.9955575,-0.09267325,0.40075752,0.09155904,-0.91159779,,,,,,
0.91617478,-0.0218267,0.40018417,0.0168477,-0.99553588,-0.09286899,0.40042469,0.09182641,-0.91171715,,,,,,
0.91640486,-0.02164598,0.39966684,0.01708866,-0.99551006,-0.09309984,0.39988762,0.09214691,-0.91192036,,,,,,
0.91656391,-0.02155051,0.39930713,0.01724623,-0.99548745,-0.09331297,0.39951618,0.09241384,-0.9120562,,,,,,
0.91672296,-0.02135377,0.39895239,0.01747131,-0.99547245,-0.09342831,0.39914127,0.0926181,-0.91219935,,,,,,
0.91682876,-0.0212844043,0.398712923,0.0175706976,-0.99546007,-0.093543734,0.398893834,0.0927692498,-0.912292437,0.0026234393,0.000500500202,0.0100962613,,,
0.91688165,-0.02125809,0.39859268,0.01762871,-0.9954497,-0.09364146,0.39876968,0.09288481,-0.91233479,,,,,,
0.91689947,-0.02116476,0.39855665,0.01778862,-0.9954335,-0.09378461,0.39872161,0.09308083,-0.91233595,0.00329218,-0.00169718,0.01013536,,,
0.91686428,-0.02121569,0.3986349,0.0178396,-0.99541157,-0.09400791,0.39880024,0.09330398,-0.91227884,0.00524837,-0.00473142,0.0083696,,,
0.91684676,-0.02122413,0.39867475,0.01793247,-0.99538884,-0.09423117,0.39883637,0.09354477,-0.91223843,0.00251801,0.00228328,0.01267122,,,
0.91677634,-0.02132604,0.39883122,0.01803448,-0.99534456,-0.09467749,0.39899361,0.0939908,-0.91212373,0.0020821,-0.00216746,0.00583203,,,
0.9166882,-0.02150411,0.39902418,0.01812829,-0.99528483,-0.09528421,0.3991918,0.09457953,-0.91197601,-0.00611784,-0.00212473,0.00491878,,,
0.916617713,-0.0215726086,0.399182412,0.0181968435,-0.995256477,-0.0955699104,0.399350536,0.0948649326,-0.911877171,-0.00477764849,7.47442245e-05,0.00248258212,,,
0.91642351,-0.0218709,0.39961182,0.0182422,-0.99518495,-0.09630139,0.3997939,0.09554266,-0.9116119,,,,,,
0.91617614,-0.02211154,0.40016541,0.01831439,-0.99512379,-0.09691723,0.40035716,0.09612204,-0.9113037,0.00393585,0.00132829,-0.00308877,,,
0.91605231,-0.02224036,0.40044165,0.018359,-0.99508905,-0.09726497,0.40063836,0.09645151,-0.9111453,0.0062108,0.00305945,-0.0032858,,,
0.91578638,-0.02277679,0.40101933,0.01847399,-0.99494576,-0.09869822,0.40124058,0.09779491,-0.91073698,-0.00775049,-0.00315791,0.00403867,,,
0.915715322,-0.0229300769,0.401172835,0.0184586476,-0.994915952,-0.0990006368,0.401403426,0.0980615079,-0.910636506,-0.00778894685,-0.00592881441,0.00014045951,,,
0.91537737,-0.02363759,0.40190241,0.01840755,-0.99477363,-0.10043211,0.40217588,0.09933132,-0.91015815,,,,,,
0.91539476,-0.02381428,0.40185235,0.01833117,-0.99474726,-0.10070724,0.40213978,0.09955331,-0.91014989,,,,,,
0.91532324,-0.02413641,0.40199599,0.01831611,-0.99467428,-0.10142644,0.4023032,0.10020098,-0.9100064,,,,,,
0.91507362,-0.02456428,0.40253802,0.01823839,-0.99460113,-0.10215464,0.4028742,0.10082066,-0.90968522,-0.00430223,0.00737315,-0.0051323,,,
0.91494863,-0.02477833,0.40280893,0.01819969,-0.99456447,-0.10251866,0.40315974,0.10113031,-0.90952443,0.00431413,0.00116533,-0.00310163,,,
0.914928439,-0.025715043,0.40279609,0.0178716502,-0.994408485,-0.104078811,0.403220234,0.102423294,-0.909353034,-0.00877001323,0.000261604786,0.00215184456,,,
0.91494535,-0.02599279,0.40273982,0.01772774,-0.99437182,-0.10445059,0.40318819,0.10270625,-0.90933505,-0.01048132,0.00777179,0.00133304,,,
0.914783352,-0.0265453814,0.403071643,0.0175218532,-0.994291465,-0.105248154,0.403564606,0.103341821,-0.909096142,0.0105330404,-0.00713950396,0.000556323212,,,
0.91474563,-0.02711977,0.40311901,0.01725322,-0.99421249,-0.10603596,0.40366167,0.10395103,-0.90898362,0.01182449,0.00674897,-0.00943031,,,
0.9148336,-0.02739539,0.4029007,0.01710705,-0.99417163,-0.10644267,0.4034685,0.10426977,-0.90903295,0.00423429,-0.00226957,-0.01301879,,,
0.91504532,-0.02784412,0.40238882,0.01688075,-0.99409663,-0.10717591,0.40299764,0.10486344,-0.90917343,-0.00372881,0.00543147,-0.00737013,,,
0.91506086,-0.0283070338,0.402321161,0.0165847463,-0.99404902,-0.107661831,0.402974628,0.105189521,-0.909145868,-0.000919150887,0.0035572648,-0.00361520913,,,
0.91502422,-0.02852721,0.40238897,0.01646779,-0.99402358,-0.1079183,0.40306265,0.10537432,-0.90908589,0.00585606,-0.00820047,-0.00455885,,,
0.91539261,-0.02934944,0.40149094,0.01585535,-0.99393622,-0.10880777,0.40224989,0.10596761,-0.90937651,-0.00444398,0.01189977,-0.00427927,,,
0.91546177,-0.02961675,0.4013136,0.01561645,-0.99392185,-0.10897463,0.40210183,0.1060292,-0.90943494,-0.00231351,0.00849515,-0.00249691,,,
