0,1,2,3,4,5,6,7,8,9,10,11,12
0.35270641,0.49498164,-0.79409787,0.07608901,-0.86099727,-0.50288603,-0.93263536,0.11694903,-0.34134198,0.47538719,0.18431836,-0.14228323,
0.34294797,0.5271072,-0.7775247,0.0638093,-0.83888278,-0.54055891,-0.93718463,0.13577026,-0.32132745,0.60014552,0.1588605,-0.25283679,
0.33676309,0.54378139,-0.76869525,0.05615544,-0.82652626,-0.56009002,-0.93991338,0.14545122,-0.30887979,0.62829852,0.13943511,-0.29392439,
0.31877961,0.57837569,-0.7509069,0.03558313,-0.79898319,-0.60029979,-0.94716073,0.16464373,-0.27528001,0.81093127,0.06455201,-0.34486142,
0.28970306,0.61405669,-0.73417061,0.00517898,-0.76805945,-0.64035754,-0.95710255,0.18171127,-0.22568933,0.83539671,0.06416208,-0.39826837,
0.27082618,0.63190586,-0.72618743,-0.01333722,-0.75184438,-0.65920575,-0.96253588,0.1882155,-0.19519129,0.73750931,0.07041544,-0.46717784,
0.21877136,0.66870022,-0.71061884,-0.06218859,-0.71722455,-0.69406166,-0.97379243,0.19603321,-0.1153227,1.05431843,-0.32442302,-0.06517372,
0.16527176,0.70969579,-0.68484823,-0.11648773,-0.67549009,-0.72810966,-0.97934459,0.20011237,-0.02896856,0.97427511,-0.03759617,0.53944981,
0.12295967,0.76366493,-0.63379545,-0.17487496,-0.61197544,-0.77130058,-0.97688257,0.20567377,0.05829768,1.10527933,0.18709701,0.2378976,
0.11395658,0.78775568,-0.60535527,-0.19231516,-0.58030815,-0.79136435,-0.97469426,0.20660021,0.08536732,0.79752833,0.06437021,0.18683568,
0.11337832,0.79612472,-0.59441619,-0.19350687,-0.5691231,-0.7991581,-0.97452567,0.20563076,0.08952953,0.21747136,0.37068862,0.42525402,
0.1110018,0.81052183,-0.57509375,-0.19421618,-0.54982083,-0.81238961,-0.97465816,0.20186917,0.09638548,0.2203763,0.31656474,0.32160693,
0.10250451,0.81856377,-0.56519574,-0.19776394,-0.54007651,-0.81805065,-0.97487553,0.19562923,0.10652208,0.52181846,0.05825144,-0.10925563,
0.09370397,0.81822341,-0.56721247,-0.20438918,-0.54177503,-0.81529432,-0.97439448,0.19232839,0.11646957,0.57624662,-0.082398,-0.08498186,
0.0775886,0.80996555,-0.58132244,-0.21262564,-0.55622238,-0.80337223,-0.97404841,0.18593657,0.12906296,0.31952822,-0.13609332,0.19334209,
0.07170175,0.79175723,-0.60661303,-0.19921151,-0.58455701,-0.78651631,-0.97732986,0.1772389,0.11581337,0.0317416,-0.04749495,0.29946056,
0.07256678,0.77799358,-0.62406731,-0.18697359,-0.60401171,-0.77473264,-0.97968102,0.17290395,0.1016331,-0.05214032,-0.08358437,0.26386669,
0.0773672,0.74076333,-0.66729598,-0.16127851,-0.65118842,-0.74158126,-0.98387168,0.16499454,0.06908864,0.00134866,-0.06735557,-0.0079599,
0.08590595,0.68978169,-0.71890291,-0.13516437,-0.7068303,-0.69434971,-0.98709207,0.15681883,0.03251297,0.02749621,-0.04635042,-0.02384128,
0.09179147,0.65988138,-0.74574175,-0.1215898,-0.73587196,-0.66611419,-0.98832692,0.15181815,0.0126882,-0.16378878,-0.00740296,0.1391813,
0.10658249,0.59116856,-0.79947471,-0.09232051,-0.79469749,-0.59994386,-0.99000859,0.1377514,-0.03012377,-0.19043052,-0.15155405,0.08698826,
0.12550429,0.50836499,-0.85194693,-0.06035879,-0.8532334,-0.51802442,-0.9902552,0.11643674,-0.07640003,-0.30508906,-0.00370163,0.06247161,
0.13694749,0.46193151,-0.87627885,-0.04411029,-0.88089212,-0.47125711,-0.98959569,0.10319039,-0.10025999,-0.38232625,0.05830353,0.03261995,
0.16178567,0.36126892,-0.91831914,-0.01434039,-0.92961962,-0.36824101,-0.98672166,0.07274515,-0.14521827,-0.44146124,0.13827652,-0.05881821,
0.18451248,0.25246366,-0.9498512,0.009391,-0.9668537,-0.25515855,-0.98278534,0.03815989,-0.18076752,-0.51706862,0.14891332,-0.22156708,
0.19125006,0.19622064,-0.96172795,0.01858774,-0.98036215,-0.19632622,-0.98136521,0.01967102,-0.19114139,-0.52772975,0.13123876,-0.21328169,
0.19592625,0.08273825,-0.97712187,0.03510213,-0.99638716,-0.0773311,-0.9799901,-0.01914787,-0.19812255,-0.55371523,0.13228458,-0.01530206,
0.197921,-0.02927798,-0.97978061,0.05003661,-0.99794887,0.03992855,-0.97894003,-0.0569276,-0.19605002,-0.50184625,0.13857681,0.12318126,
0.21387079,-0.1845431,-0.95927223,0.0660377,-0.97701594,0.20267977,-0.97462731,-0.10669542,-0.19676845,-0.71562397,-0.02561396,0.21225631,
0.23892505,-0.27343912,-0.9317434,0.06857336,-0.95238652,0.29708141,-0.96861366,-0.13487296,-0.20879826,-0.52131647,-0.32198852,-0.02793525,
0.25374839,-0.31185423,-0.91561927,0.06753485,-0.93857917,0.33839038,-0.96490971,-0.14770222,-0.21710188,-0.55357838,-0.47742063,-0.17299633,
0.27657588,-0.3680699,-0.88771068,0.06772261,-0.91398216,0.40006253,-0.95860281,-0.17076572,-0.22785868,-0.23989984,-0.77383554,-0.37879825,
0.27231315,-0.38496838,-0.88184181,0.07929584,-0.90438079,0.41929436,-0.95893576,-0.18410576,-0.21574847,-0.15907814,-0.81957108,0.19692658,
0.26731581,-0.38068835,-0.88522241,0.08412342,-0.90592628,0.41499524,-0.95992999,-0.18540274,-0.2101437,-0.48283488,-0.68051457,0.42831531,
0.27202687,-0.35646711,-0.8938303,0.08423863,-0.91647073,0.39113335,-0.95859546,-0.18169382,-0.21927638,-0.7773357,-0.53532499,0.45694837,
0.29262183,-0.31679013,-0.90222862,0.07675669,-0.93270223,0.35238468,-0.95314263,-0.17236753,-0.24861328,-0.26306441,-0.03229445,0.37956583,
0.30657683,-0.29629029,-0.90455659,0.0714187,-0.94047904,0.33226239,-0.94916275,-0.16646619,-0.26716833,-0.10801856,0.69506139,0.32200068,
0.35902551,-0.27214745,-0.89276891,0.05231774,-0.94917146,0.31038045,-0.93186019,-0.15814214,-0.32653851,-0.10452984,0.93856353,-0.25631309,
0.42596976,-0.25313795,-0.86860287,0.02752747,-0.95599004,0.29210498,-0.90431854,-0.14833832,-0.40025461,-0.15935652,-0.32170486,-0.71914172,
0.44974822,-0.23905102,-0.86057016,0.01970804,-0.96062583,0.27714449,-0.89293784,-0.14160538,-0.42732838,-0.2901023,-0.32902449,-0.67435056,
0.4810328,-0.20584576,-0.85219423,0.01142879,-0.97048992,0.24087097,-0.87662812,-0.12560638,-0.46448495,-0.6157192,0.3881281,-0.55552316,
0.49790371,-0.1702859,-0.85034965,0.01198869,-0.97908739,0.20308588,-0.8671494,-0.11131178,-0.48544967,-0.39155194,0.21167606,0.21582714,
0.50751122,-0.15191938,-0.84814667,0.01370365,-0.98278634,0.18423589,-0.86153612,-0.10512447,-0.49669316,-0.34959424,0.00995392,0.33044511,
0.53853259,-0.11483576,-0.83474269,0.01702193,-0.98898451,0.14703652,-0.84243271,-0.09339289,-0.53064563,-0.39161408,-0.150756,-0.28541011,
0.54631493,-0.07632562,-0.83409496,0.02534067,-0.99387728,0.10754446,-0.83719642,-0.07988967,-0.54103586,-0.5940907,0.18349475,-0.15852973,
0.54181607,-0.05676372,-0.83857807,0.03194017,-0.99560551,0.08802993,-0.83988995,-0.07448035,-0.53762198,-0.48644835,0.17828244,-0.19660604,
0.52392703,-0.02118995,-0.85149951,0.04535767,-0.9975779,0.05273372,-0.85055459,-0.06625066,-0.52169686,-0.43037373,-0.08829302,0.09837193,
0.50819855,0.00905013,-0.86119239,0.05464057,-0.99826911,0.02175332,-0.85950488,-0.05811105,-0.50781342,-0.3117134,0.0421527,0.09178123,
