0,1,2,3,4,5,6,7,8,9,10,11
0.90907944,0.16805567,0.38122413,0.24555028,-0.95534092,-0.16440248,0.33657036,0.24306462,-0.90974688,0.00452112,-0.01549315,0.02684359
0.90640452,0.17568345,0.38414339,0.25394864,-0.95334952,-0.16320057,0.33755134,0.24547844,-0.90873488,0.00553906,-0.01063466,0.01741174
0.90493838,0.17965352,0.38576047,0.25834378,-0.95227969,-0.16254859,0.33814941,0.24675527,-0.90816681,-0.03355267,0.00266886,0.00419774
0.901517,0.18781519,0.38986219,0.26766044,-0.94991229,-0.16131962,0.34003671,0.24978308,-0.90663276,-0.02909395,-0.00497401,0.01676621
0.896595777,0.196462047,0.396886214,0.277873636,-0.947407234,-0.158762742,0.344822049,0.252630224,-0.904032943,0.079233855,0.000883102417,-0.0408891998
0.89415913,0.20138571,0.39990404,0.28325575,-0.94612503,-0.15688673,0.34676451,0.25355682,-0.90302999,0.0979431,-0.02041984,-0.03000449
0.89076315,0.21182365,0.40208425,0.29375355,-0.94343393,-0.15375685,0.34677061,0.25507462,-0.90260012,0.02611689,0.0014838,0.00535353
0.88559302,0.22286183,0.40750168,0.30560929,-0.94028032,-0.14992063,0.34975416,0.25730495,-0.90081435,0.03804805,0.03917849,0.05663751
0.88088101,0.22834226,0.41461843,0.31229912,-0.93860711,-0.14657971,0.35569354,0.25860426,-0.89811225,0.03476501,0.01967239,0.02064174
0.87237129,0.23829095,0.42683225,0.32431762,-0.93543889,-0.14061449,0.36576827,0.26109726,-0.89333199,-0.21005383,0.11647141,0.00542226
0.86434089,0.24906527,0.43689961,0.33740482,-0.93140522,-0.13653481,0.37292461,0.26542467,-0.88908742,-0.06437151,0.13874054,0.06391858
0.85959605,0.25501497,0.44278887,0.34444671,-0.92926667,-0.13349047,0.37742691,0.26726506,-0.88663302,-0.00485994,0.13008845,-0.04202571
0.84883593,0.26758596,0.45593343,0.3591339,-0.92475741,-0.12588153,0.38794378,0.27059393,-0.88106649,0.15239015,0.08580112,-0.18456794
0.83720157,0.28251382,0.46827286,0.37606135,-0.91906874,-0.1178576,0.39707857,0.27476989,-0.87568832,0.30341828,0.00305593,-0.20953906
0.83108833,0.29105615,0.47389715,0.38548392,-0.91568991,-0.11364073,0.40086699,0.27712522,-0.87321667,0.31564423,0.02203012,-0.25021917
0.81678255,0.31086293,0.48603551,0.40729177,-0.90734285,-0.10412733,0.40863149,0.28300764,-0.86771373,0.42568702,0.13619196,-0.28726399
